id,target_present,key,is_correct,rt,task,level,trial
104SSAM,1,right,1,0.6998,ST,hard,13
104SSAM,0,right,0,0.7383,ST,hard,14
104SSAM,0,left,1,1.1362,ST,hard,15
104SSAM,1,right,1,1.439,ST,hard,16
104SSAM,0,left,1,0.803,ST,medium,1
104SSAM,1,left,0,3.0196,ST,medium,2
104SSAM,1,right,1,1.0887,ST,medium,3
104SSAM,0,left,1,0.8156,ST,medium,4
104SSAM,1,left,0,1.1923,ST,medium,5
104SSAM,0,left,1,1.0709,ST,medium,6
104SSAM,0,left,1,0.8453,ST,medium,7
104SSAM,0,left,1,0.8662,ST,medium,8
104SSAM,1,left,0,2.2879,ST,medium,9
104SSAM,1,left,0,1.2431,ST,medium,10
104SSAM,1,right,1,0.8522,ST,medium,11
104SSAM,0,left,1,1.395,ST,medium,12
104SSAM,0,left,1,0.748,ST,medium,13
104SSAM,0,left,1,1.0182,ST,medium,14
104SSAM,1,left,0,1.5098,ST,medium,15
104SSAM,1,right,1,0.8184,ST,medium,16
106SSVV,0,left,1,3.201,ST,easy,1
106SSVV,0,left,1,1.104,ST,easy,2
106SSVV,1,right,1,1.513,ST,easy,3
106SSVV,0,left,1,1.306,ST,easy,4
106SSVV,0,left,1,1.625,ST,easy,5
106SSVV,1,right,1,2.007,ST,easy,6
106SSVV,1,right,1,3.084,ST,easy,7
106SSVV,0,left,1,1.808,ST,easy,8
106SSVV,1,right,1,4.018,ST,easy,9
106SSVV,0,left,1,1.328,ST,easy,10
106SSVV,0,left,1,2.174,ST,easy,11
106SSVV,0,left,1,1.12,ST,easy,12
106SSVV,0,left,1,1.329,ST,easy,13
106SSVV,1,left,0,0.959,ST,easy,14
106SSVV,0,left,1,0.867,ST,easy,15
106SSVV,1,right,1,1.138,ST,easy,16
106SSVV,1,right,1,1.318,ST,hard,1
106SSVV,1,left,0,1.237,ST,hard,2
106SSVV,0,left,1,1.16,ST,hard,3
106SSVV,0,left,1,1.461,ST,hard,4
106SSVV,1,right,1,0.893,ST,hard,5
106SSVV,0,right,0,1.07,ST,hard,6
106SSVV,1,right,1,0.975,ST,hard,7
106SSVV,0,left,1,1.086,ST,hard,8
106SSVV,0,left,1,1.171,ST,hard,9
106SSVV,1,left,0,1.027,ST,hard,10
106SSVV,1,left,0,1.225,ST,hard,11
106SSVV,0,left,1,0.867,ST,hard,12
106SSVV,0,left,1,1.018,ST,hard,13
106SSVV,1,right,1,1.022,ST,hard,14
106SSVV,0,left,1,0.893,ST,hard,15
106SSVV,1,right,1,0.685,ST,hard,16
106SSVV,1,right,1,3.042,ST,medium,1
106SSVV,0,left,1,1.289,ST,medium,2
106SSVV,0,left,1,1.521,ST,medium,3
106SSVV,0,left,1,1.96,ST,medium,4
106SSVV,1,right,1,1.168,ST,medium,5
106SSVV,0,left,1,1.52,ST,medium,6
106SSVV,0,left,1,0.957,ST,medium,7
106SSVV,0,left,1,0.935,ST,medium,8
106SSVV,0,left,1,1.008,ST,medium,9
106SSVV,1,right,1,2.381,ST,medium,10
106SSVV,0,left,1,1.135,ST,medium,11
106SSVV,0,left,1,0.961,ST,medium,12
106SSVV,1,right,1,1.103,ST,medium,13
106SSVV,0,left,1,1.053,ST,medium,14
106SSVV,1,left,0,1.259,ST,medium,15
106SSVV,1,right,1,1.035,ST,medium,16
107SSIS,0,left,1,0.9269,ST,easy,1
107SSIS,1,right,1,1.4886,ST,easy,2
107SSIS,1,right,1,1.3054,ST,easy,3
107SSIS,1,right,1,1.3475,ST,easy,4
107SSIS,1,right,1,0.7224,ST,easy,5
107SSIS,1,right,1,0.8367,ST,easy,6
107SSIS,0,left,1,0.9814,ST,easy,7
107SSIS,0,left,1,1.0209,ST,easy,8
107SSIS,0,left,1,1.248,ST,easy,9
107SSIS,0,left,1,0.6314,ST,easy,10
107SSIS,1,right,1,1.0566,ST,easy,11
107SSIS,0,left,1,0.6884,ST,easy,12
107SSIS,1,right,1,1.0459,ST,easy,13
107SSIS,1,right,1,0.8337,ST,easy,14
107SSIS,0,left,1,0.7499,ST,easy,15
107SSIS,0,left,1,1.1577,ST,easy,16
107SSIS,1,right,1,1.0576,ST,hard,1
107SSIS,0,left,1,1.048,ST,hard,2
107SSIS,0,left,1,0.8121,ST,hard,3
107SSIS,1,right,1,0.7353,ST,hard,4
107SSIS,1,right,1,1.5801,ST,hard,5
107SSIS,1,left,0,0.7664,ST,hard,6
107SSIS,1,right,1,0.7973,ST,hard,7
107SSIS,1,left,0,0.8155,ST,hard,8
107SSIS,1,right,1,0.951,ST,hard,9
107SSIS,1,left,0,0.5795,ST,hard,10
107SSIS,1,left,0,0.651,ST,hard,11
107SSIS,1,left,0,0.7831,ST,hard,12
107SSIS,0,left,1,0.664,ST,hard,13
107SSIS,1,right,1,0.6026,ST,hard,14
107SSIS,0,left,1,0.7045,ST,hard,15
107SSIS,0,left,1,0.897,ST,hard,16
107SSIS,0,left,1,0.9078,ST,medium,1
107SSIS,0,left,1,1.2568,ST,medium,2
107SSIS,1,left,0,1.1481,ST,medium,3
107SSIS,1,left,0,1.342,ST,medium,4
107SSIS,0,left,1,1.2161,ST,medium,5
107SSIS,0,left,1,0.8851,ST,medium,6
107SSIS,1,right,1,1.3422,ST,medium,7
107SSIS,1,right,1,1.8183,ST,medium,8
107SSIS,0,left,1,0.9441,ST,medium,9
107SSIS,1,right,1,3.1172,ST,medium,10
107SSIS,0,left,1,1.2103,ST,medium,11
107SSIS,0,left,1,1.1148,ST,medium,12
107SSIS,0,left,1,0.9549,ST,medium,13
107SSIS,1,right,1,2.1989,ST,medium,14
107SSIS,1,left,0,2.984,ST,medium,15
107SSIS,1,left,0,2.2794,ST,medium,16
