id,correctAns,base_pic,rotated_pic,key,is_correct,rt,task,level,trial
007SSJM,right,images/base/15_b.png,images/combined/15_b_x_0_y_0_z_45.png,right,1,2.5,MR,easy,3
007SSJM,right,images/base/14_a.png,images/combined/14_a_x_0_y_0_z_315.png,right,1,4.672,MR,easy,4
007SSJM,right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_45.png,right,1,2.937,MR,easy,5
007SSJM,left,images/base/1_a.png,images/combined/1_b_x_0_y_0_z_315.png,left,1,2.104,MR,easy,6
007SSJM,left,images/base/6_b.png,images/combined/6_a_x_0_y_0_z_45.png,left,1,10.765,MR,easy,7
007SSJM,left,images/base/2_b.png,images/combined/2_a_x_0_y_0_z_315.png,left,1,2.003,MR,easy,8
007SSJM,left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_315.png,left,1,3.719,MR,easy,9
007SSJM,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_315.png,left,1,5.254,MR,easy,10
007SSJM,left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_315.png,left,1,1.854,MR,easy,11
007SSJM,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_45.png,left,1,8.319,MR,easy,12
007SSJM,left,images/base/8_a.png,images/combined/8_b_x_0_y_0_z_45.png,left,1,9.791,MR,easy,13
007SSJM,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,left,1,1.918,MR,easy,14
007SSJM,right,images/base/13_a.png,images/combined/13_a_x_0_y_0_z_45.png,right,1,5.068,MR,easy,15
007SSJM,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_315.png,left,1,1.72,MR,easy,16
007SSJM,right,images/base/1_b.png,images/combined/1_b_x_45_y_0_z_270.png,right,1,9.546,MR,medium,1
007SSJM,left,images/base/8_a.png,images/combined/8_b_x_315_y_0_z_90.png,left,1,10.189,MR,medium,2
007SSJM,right,images/base/2_b.png,images/combined/2_b_x_45_y_0_z_90.png,right,1,5.418,MR,medium,3
007SSJM,left,images/base/5_a.png,images/combined/5_b_x_45_y_0_z_90.png,left,1,5.199,MR,medium,4
007SSJM,left,images/base/3_a.png,images/combined/3_b_x_45_y_0_z_270.png,left,1,4.387,MR,medium,5
007SSJM,right,images/base/11_a.png,images/combined/11_a_x_315_y_0_z_270.png,left,0,4.783,MR,medium,6
007SSJM,right,images/base/12_a.png,images/combined/12_a_x_45_y_0_z_270.png,left,0,3.4,MR,medium,7
007SSJM,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_90.png,right,1,7.536,MR,medium,8
007SSJM,left,images/base/15_b.png,images/combined/15_a_x_315_y_0_z_270.png,left,1,7.7,MR,medium,9
007SSJM,right,images/base/14_a.png,images/combined/14_a_x_315_y_0_z_270.png,right,1,11.184,MR,medium,10
007SSJM,left,images/base/6_b.png,images/combined/6_a_x_45_y_0_z_90.png,left,1,6.192,MR,medium,11
007SSJM,left,images/base/9_b.png,images/combined/9_a_x_45_y_0_z_270.png,left,1,6.585,MR,medium,12
007SSJM,left,images/base/4_a.png,images/combined/4_b_x_45_y_0_z_90.png,left,1,8.258,MR,medium,13
007SSJM,left,images/base/16_b.png,images/combined/16_a_x_315_y_0_z_90.png,left,1,12.519,MR,medium,14
007SSJM,left,images/base/10_b.png,images/combined/10_a_x_315_y_0_z_90.png,left,1,9.552,MR,medium,15
007SSJM,left,images/base/13_a.png,images/combined/13_b_x_45_y_0_z_270.png,left,1,7.523,MR,medium,16
007SSJM,right,images/base/16_a.png,images/combined/16_a_x_90_y_0_z_90.png,right,1,9.347,MR,hard,1
007SSJM,left,images/base/8_a.png,images/combined/8_b_x_270_y_0_z_270.png,right,0,11.611,MR,hard,2
007SSJM,right,images/base/3_b.png,images/combined/3_b_x_90_y_0_z_90.png,right,1,10.318,MR,hard,3
007SSJM,left,images/base/5_b.png,images/combined/5_a_x_270_y_0_z_270.png,left,1,4.968,MR,hard,4
007SSJM,right,images/base/12_b.png,images/combined/12_b_x_270_y_0_z_90.png,right,1,11.975,MR,hard,5
007SSJM,left,images/base/4_b.png,images/combined/4_a_x_90_y_0_z_90.png,left,1,6.259,MR,hard,6
007SSJM,right,images/base/14_b.png,images/combined/14_b_x_270_y_0_z_270.png,left,0,12.904,MR,hard,7
007SSJM,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_270.png,left,1,18.803,MR,hard,8
007SSJM,right,images/base/2_a.png,images/combined/2_a_x_270_y_0_z_270.png,right,1,9.238,MR,hard,9
007SSJM,left,images/base/1_b.png,images/combined/1_a_x_270_y_0_z_90.png,right,0,18.603,MR,hard,10
007SSJM,left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_90.png,left,1,23.24,MR,hard,11
007SSJM,right,images/base/11_a.png,images/combined/11_a_x_90_y_0_z_90.png,right,1,13.721,MR,hard,12
007SSJM,right,images/base/7_a.png,images/combined/7_a_x_270_y_0_z_270.png,right,1,4.752,MR,hard,13
007SSJM,left,images/base/6_a.png,images/combined/6_b_x_90_y_0_z_270.png,right,0,7.669,MR,hard,14
007SSJM,left,images/base/10_a.png,images/combined/10_b_x_270_y_0_z_90.png,left,1,13.608,MR,hard,15
007SSJM,right,images/base/15_b.png,images/combined/15_b_x_90_y_0_z_270.png,right,1,11.185,MR,hard,16
009SSAP,left,images/base/3_b.png,images/combined/3_a_x_0_y_0_z_315.png,left,1,2.6291,MR,easy,1
009SSAP,right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_45.png,right,1,2.2923,MR,easy,2
009SSAP,left,images/base/4_a.png,images/combined/4_b_x_0_y_0_z_45.png,left,1,3.9182,MR,easy,3
009SSAP,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,left,1,3.4046,MR,easy,4
009SSAP,left,images/base/5_b.png,images/combined/5_a_x_0_y_0_z_45.png,left,1,4.8892,MR,easy,5
009SSAP,right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_45.png,right,1,3.4486,MR,easy,6
009SSAP,right,images/base/9_a.png,images/combined/9_a_x_0_y_0_z_315.png,right,1,2.8477,MR,easy,7
009SSAP,left,images/base/8_a.png,images/combined/8_b_x_0_y_0_z_315.png,left,1,3.0212,MR,easy,8
009SSAP,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,2.8231,MR,easy,9
009SSAP,right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_45.png,right,1,2.666,MR,easy,10
009SSAP,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_45.png,left,1,3.9934,MR,easy,11
009SSAP,left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_315.png,left,1,2.674,MR,easy,12
009SSAP,left,images/base/2_b.png,images/combined/2_a_x_0_y_0_z_45.png,left,1,3.6055,MR,easy,13
009SSAP,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,left,1,2.5943,MR,easy,14
009SSAP,right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_315.png,right,1,2.4598,MR,easy,15
009SSAP,right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_315.png,right,1,1.9675,MR,easy,16
009SSAP,left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_270.png,left,1,6.3003,MR,medium,1
009SSAP,left,images/base/10_b.png,images/combined/10_a_x_315_y_0_z_270.png,right,0,5.5675,MR,medium,2
009SSAP,left,images/base/8_a.png,images/combined/8_b_x_315_y_0_z_270.png,right,0,5.6345,MR,medium,3
009SSAP,left,images/base/4_a.png,images/combined/4_b_x_45_y_0_z_90.png,left,1,3.0853,MR,medium,4
009SSAP,left,images/base/2_b.png,images/combined/2_a_x_315_y_0_z_270.png,left,1,5.1173,MR,medium,5
009SSAP,right,images/base/11_b.png,images/combined/11_b_x_315_y_0_z_90.png,right,1,3.3338,MR,medium,6
009SSAP,left,images/base/3_b.png,images/combined/3_a_x_45_y_0_z_90.png,left,1,5.9738,MR,medium,7
009SSAP,left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,left,1,5.4093,MR,medium,8
009SSAP,right,images/base/14_a.png,images/combined/14_a_x_45_y_0_z_270.png,right,1,10.8507,MR,medium,9
009SSAP,left,images/base/6_a.png,images/combined/6_b_x_315_y_0_z_90.png,left,1,2.8287,MR,medium,10
009SSAP,left,images/base/1_a.png,images/combined/1_b_x_315_y_0_z_90.png,right,0,8.546,MR,medium,11
009SSAP,right,images/base/13_a.png,images/combined/13_a_x_45_y_0_z_90.png,right,1,2.5534,MR,medium,12
009SSAP,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_270.png,right,1,3.2676,MR,medium,13
009SSAP,left,images/base/16_b.png,images/combined/16_a_x_315_y_0_z_270.png,right,0,12.8025,MR,medium,14
009SSAP,right,images/base/12_b.png,images/combined/12_b_x_315_y_0_z_90.png,right,1,3.1729,MR,medium,15
009SSAP,left,images/base/5_b.png,images/combined/5_a_x_45_y_0_z_90.png,left,1,5.7545,MR,medium,16
009SSAP,right,images/base/12_b.png,images/combined/12_b_x_90_y_0_z_90.png,right,1,7.1426,MR,hard,1
009SSAP,right,images/base/6_a.png,images/combined/6_a_x_270_y_0_z_90.png,right,1,5.0974,MR,hard,2
009SSAP,left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_270.png,left,1,4.7977,MR,hard,3
009SSAP,right,images/base/9_a.png,images/combined/9_a_x_270_y_0_z_90.png,right,1,2.8394,MR,hard,4
009SSAP,left,images/base/1_a.png,images/combined/1_b_x_90_y_0_z_90.png,left,1,5.2145,MR,hard,5
009SSAP,left,images/base/16_a.png,images/combined/16_b_x_90_y_0_z_90.png,right,0,10.4792,MR,hard,6
009SSAP,right,images/base/14_a.png,images/combined/14_a_x_90_y_0_z_270.png,right,1,19.2603,MR,hard,7
009SSAP,left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_270.png,left,1,3.8335,MR,hard,8
009SSAP,right,images/base/11_b.png,images/combined/11_b_x_90_y_0_z_90.png,right,1,4.755,MR,hard,9
009SSAP,left,images/base/8_a.png,images/combined/8_b_x_270_y_0_z_90.png,right,0,5.4713,MR,hard,10
009SSAP,right,images/base/15_a.png,images/combined/15_a_x_90_y_0_z_270.png,right,1,9.4267,MR,hard,11
009SSAP,right,images/base/5_b.png,images/combined/5_b_x_270_y_0_z_270.png,right,1,6.588,MR,hard,12
009SSAP,left,images/base/7_a.png,images/combined/7_b_x_90_y_0_z_270.png,left,1,5.9582,MR,hard,13
009SSAP,right,images/base/4_a.png,images/combined/4_a_x_90_y_0_z_270.png,right,1,2.9055,MR,hard,14
009SSAP,right,images/base/10_a.png,images/combined/10_a_x_270_y_0_z_270.png,right,1,3.0861,MR,hard,15
009SSAP,left,images/base/2_a.png,images/combined/2_b_x_270_y_0_z_90.png,left,1,5.6189,MR,hard,16
010SSEA,right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_45.png,right,1,5.4988,MR,easy,1
010SSEA,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_45.png,right,0,16.1871,MR,easy,2
010SSEA,left,images/base/14_b.png,images/combined/14_a_x_0_y_0_z_45.png,right,0,7.0685,MR,easy,3
010SSEA,left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_315.png,right,0,1.7238,MR,easy,4
010SSEA,right,images/base/2_a.png,images/combined/2_a_x_0_y_0_z_315.png,right,1,16.0169,MR,easy,5
010SSEA,right,images/base/10_a.png,images/combined/10_a_x_0_y_0_z_315.png,right,1,5.1899,MR,easy,6
010SSEA,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_315.png,left,1,4.6169,MR,easy,7
010SSEA,left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_45.png,left,1,8.536,MR,easy,8
010SSEA,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_315.png,left,1,2.0275,MR,easy,9
010SSEA,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_315.png,right,1,2.1686,MR,easy,10
010SSEA,right,images/base/6_a.png,images/combined/6_a_x_0_y_0_z_315.png,right,1,1.9174,MR,easy,11
010SSEA,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_45.png,right,1,2.4518,MR,easy,12
010SSEA,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_45.png,right,1,1.962,MR,easy,13
010SSEA,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_45.png,right,0,1.5984,MR,easy,14
010SSEA,right,images/base/11_b.png,images/combined/11_b_x_0_y_0_z_315.png,right,1,5.9179,MR,easy,15
010SSEA,left,images/base/12_b.png,images/combined/12_a_x_0_y_0_z_315.png,left,1,2.2362,MR,easy,16
010SSEA,right,images/base/16_b.png,images/combined/16_b_x_45_y_0_z_90.png,right,1,8.9663,MR,medium,1
010SSEA,right,images/base/15_b.png,images/combined/15_b_x_45_y_0_z_90.png,right,1,1.7657,MR,medium,2
010SSEA,left,images/base/2_a.png,images/combined/2_b_x_45_y_0_z_90.png,right,0,20.8177,MR,medium,3
010SSEA,left,images/base/1_b.png,images/combined/1_a_x_315_y_0_z_90.png,left,1,12.0777,MR,medium,4
010SSEA,left,images/base/13_a.png,images/combined/13_b_x_45_y_0_z_90.png,left,1,9.2803,MR,medium,5
010SSEA,right,images/base/6_a.png,images/combined/6_a_x_45_y_0_z_270.png,right,1,4.6492000000000004,MR,medium,6
010SSEA,left,images/base/5_b.png,images/combined/5_a_x_315_y_0_z_270.png,left,1,5.1069,MR,medium,7
010SSEA,left,images/base/14_a.png,images/combined/14_b_x_315_y_0_z_270.png,left,1,3.7154,MR,medium,8
010SSEA,left,images/base/10_a.png,images/combined/10_b_x_315_y_0_z_270.png,left,1,7.8525,MR,medium,9
010SSEA,left,images/base/3_a.png,images/combined/3_b_x_45_y_0_z_90.png,right,0,17.2993,MR,medium,10
010SSEA,right,images/base/11_b.png,images/combined/11_b_x_45_y_0_z_90.png,left,0,19.1813,MR,medium,11
010SSEA,left,images/base/12_b.png,images/combined/12_a_x_45_y_0_z_270.png,left,1,8.2811,MR,medium,12
010SSEA,left,images/base/7_b.png,images/combined/7_a_x_45_y_0_z_90.png,left,1,7.3152,MR,medium,13
010SSEA,left,images/base/4_b.png,images/combined/4_a_x_45_y_0_z_270.png,left,1,4.7529,MR,medium,14
010SSEA,left,images/base/8_a.png,images/combined/8_b_x_45_y_0_z_270.png,left,1,10.9584,MR,medium,15
010SSEA,left,images/base/9_b.png,images/combined/9_a_x_45_y_0_z_90.png,left,1,3.1495,MR,medium,16
010SSEA,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_90.png,right,0,21.9615,MR,hard,1
010SSEA,left,images/base/8_b.png,images/combined/8_a_x_270_y_0_z_90.png,left,1,20.8221,MR,hard,2
010SSEA,left,images/base/3_b.png,images/combined/3_a_x_270_y_0_z_90.png,left,1,15.6372,MR,hard,3
010SSEA,left,images/base/4_a.png,images/combined/4_b_x_90_y_0_z_270.png,left,1,6.1867,MR,hard,4
010SSEA,right,images/base/10_b.png,images/combined/10_b_x_270_y_0_z_90.png,right,1,9.6308,MR,hard,5
010SSEA,right,images/base/13_b.png,images/combined/13_b_x_90_y_0_z_270.png,right,1,10.8666,MR,hard,6
010SSEA,right,images/base/6_b.png,images/combined/6_b_x_270_y_0_z_270.png,right,1,10.4336,MR,hard,7
010SSEA,right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_270.png,right,1,15.0853,MR,hard,8
010SSEA,right,images/base/1_a.png,images/combined/1_a_x_90_y_0_z_270.png,right,1,8.2325,MR,hard,9
010SSEA,left,images/base/7_a.png,images/combined/7_b_x_270_y_0_z_90.png,left,1,7.691,MR,hard,10
010SSEA,left,images/base/12_b.png,images/combined/12_a_x_270_y_0_z_90.png,left,1,10.9942,MR,hard,11
010SSEA,left,images/base/15_a.png,images/combined/15_b_x_270_y_0_z_270.png,left,1,13.4048,MR,hard,12
010SSEA,left,images/base/11_a.png,images/combined/11_b_x_270_y_0_z_90.png,left,1,7.8003,MR,hard,13
010SSEA,right,images/base/16_a.png,images/combined/16_a_x_90_y_0_z_270.png,right,1,14.6408,MR,hard,14
010SSEA,left,images/base/14_a.png,images/combined/14_b_x_90_y_0_z_270.png,left,1,8.9373,MR,hard,15
010SSEA,right,images/base/2_a.png,images/combined/2_a_x_90_y_0_z_90.png,right,1,7.4364,MR,hard,16
011SSAB,left,images/base/13_a.png,images/combined/13_b_x_0_y_0_z_45.png,right,0,11.4,MR,easy,1
011SSAB,right,images/base/2_b.png,images/combined/2_b_x_0_y_0_z_45.png,right,1,11.952,MR,easy,2
011SSAB,right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_45.png,left,0,9.911,MR,easy,3
011SSAB,left,images/base/6_b.png,images/combined/6_a_x_0_y_0_z_315.png,right,0,11.951,MR,easy,4
011SSAB,right,images/base/1_a.png,images/combined/1_a_x_0_y_0_z_45.png,right,1,7.791,MR,easy,5
011SSAB,right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_45.png,right,1,11.331,MR,easy,6
011SSAB,left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_45.png,left,1,9.453,MR,easy,7
011SSAB,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,right,0,11.849,MR,easy,8
011SSAB,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,12.756,MR,easy,9
011SSAB,right,images/base/11_a.png,images/combined/11_a_x_0_y_0_z_45.png,right,1,11.165,MR,easy,10
011SSAB,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,right,0,18.05,MR,easy,11
011SSAB,left,images/base/8_b.png,images/combined/8_a_x_0_y_0_z_45.png,right,0,9.418,MR,easy,12
011SSAB,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_315.png,right,1,6.821,MR,easy,13
011SSAB,left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_315.png,right,0,4.028,MR,easy,14
011SSAB,right,images/base/4_b.png,images/combined/4_b_x_0_y_0_z_45.png,right,1,4.78,MR,easy,15
011SSAB,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_45.png,left,1,9.319,MR,easy,16
011SSAB,right,images/base/15_a.png,images/combined/15_a_x_315_y_0_z_270.png,left,0,2.488,MR,medium,1
011SSAB,left,images/base/13_a.png,images/combined/13_b_x_315_y_0_z_270.png,right,0,1.646,MR,medium,2
011SSAB,right,images/base/11_b.png,images/combined/11_b_x_45_y_0_z_90.png,right,1,1.68,MR,medium,3
011SSAB,left,images/base/3_b.png,images/combined/3_a_x_45_y_0_z_270.png,left,1,0.943,MR,medium,4
011SSAB,left,images/base/14_a.png,images/combined/14_b_x_315_y_0_z_270.png,right,0,1.028,MR,medium,5
011SSAB,right,images/base/9_a.png,images/combined/9_a_x_45_y_0_z_270.png,left,0,1.374,MR,medium,6
011SSAB,left,images/base/8_a.png,images/combined/8_b_x_315_y_0_z_270.png,right,0,0.829,MR,medium,7
011SSAB,right,images/base/12_a.png,images/combined/12_a_x_315_y_0_z_270.png,left,0,0.722,MR,medium,8
011SSAB,left,images/base/6_a.png,images/combined/6_b_x_315_y_0_z_90.png,right,0,2.717,MR,medium,9
011SSAB,right,images/base/1_b.png,images/combined/1_b_x_315_y_0_z_270.png,left,0,1.413,MR,medium,10
011SSAB,left,images/base/7_b.png,images/combined/7_a_x_315_y_0_z_270.png,right,0,2.5,MR,medium,11
011SSAB,right,images/base/10_a.png,images/combined/10_a_x_315_y_0_z_270.png,right,1,1.772,MR,medium,12
011SSAB,left,images/base/2_b.png,images/combined/2_a_x_315_y_0_z_90.png,left,1,1.398,MR,medium,13
011SSAB,right,images/base/4_b.png,images/combined/4_b_x_45_y_0_z_270.png,left,0,3.02,MR,medium,14
011SSAB,right,images/base/16_a.png,images/combined/16_a_x_315_y_0_z_90.png,left,0,1.872,MR,medium,15
011SSAB,right,images/base/5_a.png,images/combined/5_a_x_45_y_0_z_90.png,left,0,1.523,MR,medium,16
011SSAB,left,images/base/10_b.png,images/combined/10_a_x_270_y_0_z_90.png,left,1,4.389,MR,hard,1
011SSAB,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,left,0,7.037,MR,hard,2
011SSAB,left,images/base/11_b.png,images/combined/11_a_x_90_y_0_z_90.png,left,1,10.177,MR,hard,3
011SSAB,right,images/base/13_b.png,images/combined/13_b_x_90_y_0_z_90.png,left,0,3.904,MR,hard,4
011SSAB,right,images/base/1_b.png,images/combined/1_b_x_90_y_0_z_90.png,right,1,5.402,MR,hard,5
011SSAB,right,images/base/6_b.png,images/combined/6_b_x_270_y_0_z_90.png,right,1,3.948,MR,hard,6
011SSAB,left,images/base/12_b.png,images/combined/12_a_x_90_y_0_z_90.png,left,1,2.166,MR,hard,7
011SSAB,right,images/base/15_a.png,images/combined/15_a_x_270_y_0_z_90.png,left,0,4.132,MR,hard,8
011SSAB,right,images/base/2_a.png,images/combined/2_a_x_90_y_0_z_90.png,left,0,4.847,MR,hard,9
011SSAB,left,images/base/9_b.png,images/combined/9_a_x_270_y_0_z_90.png,left,1,7.872,MR,hard,10
011SSAB,right,images/base/7_b.png,images/combined/7_b_x_90_y_0_z_90.png,right,1,6.069,MR,hard,11
011SSAB,right,images/base/8_a.png,images/combined/8_a_x_270_y_0_z_270.png,left,0,2.701,MR,hard,12
011SSAB,right,images/base/16_b.png,images/combined/16_b_x_90_y_0_z_270.png,right,1,2.216,MR,hard,13
011SSAB,right,images/base/4_a.png,images/combined/4_a_x_270_y_0_z_270.png,left,0,2.742,MR,hard,14
011SSAB,right,images/base/14_b.png,images/combined/14_b_x_270_y_0_z_270.png,left,0,2.277,MR,hard,15
011SSAB,left,images/base/3_a.png,images/combined/3_b_x_90_y_0_z_270.png,left,1,5.282,MR,hard,16
012EROP,left,images/base/5_b.png,images/combined/5_a_x_0_y_0_z_45.png,right,0,4.7919,MR,easy,1
012EROP,right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_315.png,left,0,1.2491,MR,easy,2
012EROP,right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_45.png,right,1,5.5053,MR,easy,3
012EROP,right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_45.png,left,0,1.0582,MR,easy,4
012EROP,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,left,1,0.8159,MR,easy,5
012EROP,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,1.472,MR,easy,6
012EROP,right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_45.png,left,0,0.671,MR,easy,7
012EROP,right,images/base/11_a.png,images/combined/11_a_x_0_y_0_z_315.png,right,1,0.6174,MR,easy,8
012EROP,left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_315.png,right,0,0.673,MR,easy,9
012EROP,left,images/base/1_a.png,images/combined/1_b_x_0_y_0_z_45.png,right,0,0.5154,MR,easy,10
012EROP,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,right,0,0.4852,MR,easy,11
012EROP,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_315.png,left,0,0.4153,MR,easy,12
012EROP,right,images/base/9_b.png,images/combined/9_b_x_0_y_0_z_45.png,right,1,2.0984,MR,easy,13
012EROP,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_45.png,right,0,1.8832,MR,easy,14
012EROP,right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_315.png,left,0,1.3427,MR,easy,15
012EROP,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,right,0,3.1351,MR,easy,16
012EROP,left,images/base/14_b.png,images/combined/14_a_x_315_y_0_z_270.png,left,1,2.1764,MR,medium,1
012EROP,right,images/base/2_b.png,images/combined/2_b_x_315_y_0_z_90.png,right,1,1.4516,MR,medium,2
012EROP,left,images/base/8_b.png,images/combined/8_a_x_315_y_0_z_270.png,left,1,1.6169,MR,medium,3
012EROP,right,images/base/15_a.png,images/combined/15_a_x_45_y_0_z_90.png,right,1,1.0018,MR,medium,4
012EROP,left,images/base/1_a.png,images/combined/1_b_x_315_y_0_z_270.png,left,1,0.8653,MR,medium,5
012EROP,right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_270.png,right,1,0.954,MR,medium,6
012EROP,left,images/base/13_a.png,images/combined/13_b_x_45_y_0_z_90.png,right,0,0.8349,MR,medium,7
012EROP,left,images/base/16_a.png,images/combined/16_b_x_315_y_0_z_270.png,right,0,0.7009,MR,medium,8
012EROP,left,images/base/5_b.png,images/combined/5_a_x_315_y_0_z_270.png,left,1,2.8318,MR,medium,9
012EROP,left,images/base/3_b.png,images/combined/3_a_x_45_y_0_z_270.png,left,1,0.8503,MR,medium,10
