id,level,task,rt,acc
f5NHoRoonR,easy,ST,0.6089428571428571,1
f5NHoRoonR,hard,ST,0.9677142857142857,0.5
f5NHoRoonR,medium,ST,0.70318125,0.875
jipsxYWATF,easy,ST,1.1129285714285715,1
jipsxYWATF,hard,ST,1.1512142857142857,0.7857142857142857
jipsxYWATF,medium,ST,1.2767692307692309,1
kdi0TDNbL6,easy,ST,1.43448125,1
kdi0TDNbL6,hard,ST,2.5601666666666665,0.4666666666666667
kdi0TDNbL6,medium,ST,1.5413933333333334,0.7333333333333333
kuTZjru3VL,easy,ST,1.6049142857142857,0.9285714285714286
kuTZjru3VL,hard,ST,2.03185625,0.6875
kuTZjru3VL,medium,ST,1.2887214285714286,0.9285714285714286
l8OD3O4E3f,easy,ST,0.7235333333333334,1
l8OD3O4E3f,hard,ST,0.9497857142857142,0.7142857142857143
l8OD3O4E3f,medium,ST,0.9683333333333333,0.8
lqSj6DxkoP,easy,ST,1.2037428571428572,1
lqSj6DxkoP,hard,ST,1.57334,0.8666666666666667
lqSj6DxkoP,medium,ST,1.7252357142857142,0.9285714285714286
m0mjdT90SU,easy,ST,1.205625,1
m0mjdT90SU,hard,ST,1.1320714285714286,0.7142857142857143
m0mjdT90SU,medium,ST,1.3112,0.8
n5pHkx5qnN,easy,ST,1.7311533333333333,1
n5pHkx5qnN,hard,ST,1.6272866666666668,0.5333333333333333
n5pHkx5qnN,medium,ST,1.4193384615384617,0.6923076923076923
qG1rKdXNBQ,easy,ST,0.9154666666666667,0.9333333333333333
qG1rKdXNBQ,hard,ST,1.1578,0.8666666666666667
qG1rKdXNBQ,medium,ST,1.0039285714285715,1
qI9h62z2Ku,easy,ST,0.8736142855,1
qI9h62z2Ku,hard,ST,1.1466571427142858,0.9285714285714286
qI9h62z2Ku,medium,ST,1.2153642857142857,1
qJhGaTGZut,easy,ST,0.9125133333333333,1
qJhGaTGZut,hard,ST,1.1216399994666666,0.6
qJhGaTGZut,medium,ST,0.918818749625,0.9375
qUOF6OZDRD,easy,ST,1.4124357142857142,1
qUOF6OZDRD,hard,ST,1.363292857142857,0.7142857142857143
qUOF6OZDRD,medium,ST,2.92372,0.9333333333333333
qn7iE4w9eA,easy,ST,1.2910714285714286,0.9285714285714286
qn7iE4w9eA,hard,ST,0.8615714285714285,0.6428571428571429
qn7iE4w9eA,medium,ST,1.1505714285714286,0.7142857142857143
s04AljyS4e,easy,ST,1.2910714285714286,0.9285714285714286
s04AljyS4e,hard,ST,0.8615714285714285,0.6428571428571429
s04AljyS4e,medium,ST,1.1505714285714286,0.7142857142857143
soqMs9Hfya,easy,ST,0.87339375,0.9375
soqMs9Hfya,hard,ST,1.2725833333333334,0.5
soqMs9Hfya,medium,ST,2.04052,1
tgdzehXaH9,easy,ST,0.8725615384615385,1
tgdzehXaH9,hard,ST,1.01569375,0.8125
tgdzehXaH9,medium,ST,1.01905,0.7857142857142857
uofo7FKPdo,easy,ST,0.747125,1
uofo7FKPdo,hard,ST,0.7198142857142857,0.7857142857142857
uofo7FKPdo,medium,ST,0.7250615384615384,0.7692307692307693
urmN2MGqMI,easy,ST,0.7340625,1
urmN2MGqMI,hard,ST,0.9119375,0.75
urmN2MGqMI,medium,ST,0.7670666666666667,0.8666666666666667
vI3wi8YxaP,easy,ST,0.8253333333333334,1
vI3wi8YxaP,hard,ST,1.071846153846154,0.6923076923076923
vI3wi8YxaP,medium,ST,1.0006428571428572,1
vXDUnP6HMG,easy,ST,0.8136733333333334,1
vXDUnP6HMG,hard,ST,1.0065666666666666,0.7333333333333333
vXDUnP6HMG,medium,ST,0.8353866666666667,0.9333333333333333
vsfwWZKL1V,easy,ST,0.7705428571428571,1
vsfwWZKL1V,hard,ST,0.9597214285714286,0.6428571428571429
vsfwWZKL1V,medium,ST,1.0989142857142857,0.7857142857142857
wgRo2jLpXH,easy,ST,1.31898125,1
wgRo2jLpXH,hard,ST,1.3933857142857142,0.7142857142857143
wgRo2jLpXH,medium,ST,1.1754357142857144,0.7857142857142857
xSgZ6tF2Kx,easy,ST,1.6375333333333333,0.9333333333333333
xSgZ6tF2Kx,hard,ST,1.06925,0.75
xSgZ6tF2Kx,medium,ST,1.2074285714285713,0.9285714285714286
xYKzEb6U69,easy,ST,0.8979285714285714,1
xYKzEb6U69,hard,ST,1.888625,0.5625
xYKzEb6U69,medium,ST,1.2731333333333332,0.8
xtgn1TlDJE,easy,ST,1.2197642857142856,1
xtgn1TlDJE,hard,ST,1.515842857142857,0.7142857142857143
xtgn1TlDJE,medium,ST,1.2635466666666666,0.7333333333333333
y4Sh5zF3gm,easy,ST,1.1593266666666666,1
y4Sh5zF3gm,hard,ST,0.94384375,0.875
y4Sh5zF3gm,medium,ST,1.05781875,0.9375
yIjm6EG67z,easy,ST,1.3286125,1
yIjm6EG67z,hard,ST,1.2955833333333333,0.9166666666666666
yIjm6EG67z,medium,ST,1.6383214285714285,0.9285714285714286
yRSAaGEgHo,easy,ST,1.2250266666666667,1
yRSAaGEgHo,hard,ST,1.43675625,0.6875
yRSAaGEgHo,medium,ST,1.3774133333333334,0.7333333333333333
z8uZORh5Lg,easy,ST,0.974275,0.9375
z8uZORh5Lg,hard,ST,1.1463785714285715,0.6428571428571429
z8uZORh5Lg,medium,ST,0.9444928571428571,0.7142857142857143
z93bJWn4hw,easy,ST,0.89433125,1
z93bJWn4hw,hard,ST,1.71790625,0.75
z93bJWn4hw,medium,ST,1.2781733333333334,0.7333333333333333
