target_present,key,is_correct,rt,task,level,trial,id
1,right,1,2.182800001,ST,medium,1,Hxjg3OTYhu
1,right,1,1.789799999,ST,medium,2,Hxjg3OTYhu
1,left,0,2.2989,ST,medium,3,Hxjg3OTYhu
1,right,1,1.854800001,ST,medium,4,Hxjg3OTYhu
0,left,1,2.099099998,ST,medium,5,Hxjg3OTYhu
1,left,0,1.5925,ST,medium,6,Hxjg3OTYhu
0,left,1,1.713299999,ST,medium,7,Hxjg3OTYhu
1,right,1,1.399799999,ST,medium,8,Hxjg3OTYhu
0,left,1,1.299800001,ST,medium,9,Hxjg3OTYhu
1,left,0,1.668700001,ST,medium,10,Hxjg3OTYhu
1,right,1,2.7039,ST,medium,11,Hxjg3OTYhu
0,left,1,1.350900002,ST,medium,12,Hxjg3OTYhu
1,right,1,1.235699999,ST,medium,13,Hxjg3OTYhu
0,left,1,1.287400002,ST,medium,14,Hxjg3OTYhu
1,right,1,2.602800001,ST,medium,15,Hxjg3OTYhu
0,left,1,1.4536,ST,medium,16,Hxjg3OTYhu
0,left,1,3.848,ST,easy,1,TFDf2hLPou
1,right,1,3.5388,ST,easy,2,TFDf2hLPou
1,right,1,0.8962,ST,easy,3,TFDf2hLPou
1,right,1,0.9335,ST,easy,4,TFDf2hLPou
1,right,1,0.8697,ST,easy,5,TFDf2hLPou
0,left,1,1.8267,ST,easy,6,TFDf2hLPou
1,right,1,1.1681,ST,easy,7,TFDf2hLPou
1,right,1,1.2028,ST,easy,8,TFDf2hLPou
1,right,1,0.8302,ST,easy,9,TFDf2hLPou
1,right,1,0.9378,ST,easy,10,TFDf2hLPou
0,left,1,1.0656,ST,easy,11,TFDf2hLPou
0,left,1,0.9933,ST,easy,12,TFDf2hLPou
1,right,1,0.8335,ST,easy,13,TFDf2hLPou
1,right,1,0.7799,ST,easy,14,TFDf2hLPou
1,right,1,1.6397,ST,easy,15,TFDf2hLPou
1,right,1,0.7313,ST,easy,16,TFDf2hLPou
1,left,0,14.167,ST,hard,1,TFDf2hLPou
0,left,1,2.9785,ST,hard,2,TFDf2hLPou
0,left,1,3.0509,ST,hard,3,TFDf2hLPou
0,right,0,0.626,ST,hard,4,TFDf2hLPou
0,left,1,5.9935,ST,hard,5,TFDf2hLPou
0,left,1,4.1539,ST,hard,6,TFDf2hLPou
0,left,1,1.1351,ST,hard,7,TFDf2hLPou
1,right,1,1.0143,ST,hard,8,TFDf2hLPou
0,left,1,2.9447,ST,hard,9,TFDf2hLPou
1,right,1,3.0699,ST,hard,10,TFDf2hLPou
0,left,1,3.0351,ST,hard,11,TFDf2hLPou
1,right,1,4.6045,ST,hard,12,TFDf2hLPou
1,right,1,2.7302,ST,hard,13,TFDf2hLPou
0,left,1,2.6346,ST,hard,14,TFDf2hLPou
1,right,1,1.7096,ST,hard,15,TFDf2hLPou
0,left,1,2.4378,ST,hard,16,TFDf2hLPou
0,left,1,2.7152,ST,medium,1,TFDf2hLPou
0,left,1,1.5932,ST,medium,2,TFDf2hLPou
0,left,1,1.5861,ST,medium,3,TFDf2hLPou
1,right,1,1.3765,ST,medium,4,TFDf2hLPou
0,left,1,1.7175,ST,medium,5,TFDf2hLPou
1,right,1,1.289,ST,medium,6,TFDf2hLPou
0,left,1,1.1678,ST,medium,7,TFDf2hLPou
1,right,1,1.2154,ST,medium,8,TFDf2hLPou
1,right,1,1.085,ST,medium,9,TFDf2hLPou
1,left,0,1.1609,ST,medium,10,TFDf2hLPou
0,left,1,1.0015,ST,medium,11,TFDf2hLPou
0,left,1,1.1136,ST,medium,12,TFDf2hLPou
0,left,1,1.4389,ST,medium,13,TFDf2hLPou
1,right,1,1.0142,ST,medium,14,TFDf2hLPou
1,right,1,1.8074,ST,medium,15,TFDf2hLPou
1,left,0,0.8336,ST,medium,16,TFDf2hLPou
1,right,1,1.497,ST,easy,1,ExbVOsMHAA
0,left,1,3.026,ST,easy,2,ExbVOsMHAA
0,left,1,1.515,ST,easy,3,ExbVOsMHAA
0,left,1,1.384,ST,easy,4,ExbVOsMHAA
1,right,1,0.657,ST,easy,5,ExbVOsMHAA
1,right,1,0.948,ST,easy,6,ExbVOsMHAA
1,right,1,1.131,ST,easy,7,ExbVOsMHAA
0,right,0,0.765,ST,easy,8,ExbVOsMHAA
1,right,1,0.856,ST,easy,9,ExbVOsMHAA
1,right,1,0.736,ST,easy,10,ExbVOsMHAA
0,left,1,0.982,ST,easy,11,ExbVOsMHAA
0,left,1,1.139,ST,easy,12,ExbVOsMHAA
1,right,1,0.805,ST,easy,13,ExbVOsMHAA
0,left,1,0.85,ST,easy,14,ExbVOsMHAA
0,left,1,0.812,ST,easy,15,ExbVOsMHAA
1,right,1,0.898,ST,easy,16,ExbVOsMHAA
0,left,1,3.406,ST,hard,1,ExbVOsMHAA
1,right,1,0.785,ST,hard,2,ExbVOsMHAA
0,left,1,1.696,ST,hard,3,ExbVOsMHAA
1,left,0,1.495,ST,hard,4,ExbVOsMHAA
1,left,0,1.457,ST,hard,5,ExbVOsMHAA
0,left,1,1.98,ST,hard,6,ExbVOsMHAA
0,left,1,1.761,ST,hard,7,ExbVOsMHAA
1,right,1,1.01,ST,hard,8,ExbVOsMHAA
0,right,0,1.894,ST,hard,9,ExbVOsMHAA
0,left,1,1.319,ST,hard,10,ExbVOsMHAA
1,right,1,0.864,ST,hard,11,ExbVOsMHAA
1,left,0,1.745,ST,hard,12,ExbVOsMHAA
1,right,1,0.616,ST,hard,13,ExbVOsMHAA
1,right,1,0.724,ST,hard,14,ExbVOsMHAA
1,left,0,0.878,ST,hard,15,ExbVOsMHAA
0,left,1,2.062,ST,hard,16,ExbVOsMHAA
1,right,1,0.827,ST,medium,1,ExbVOsMHAA
1,right,1,0.666,ST,medium,2,ExbVOsMHAA
1,right,1,1.262,ST,medium,3,ExbVOsMHAA
1,right,1,0.951,ST,medium,4,ExbVOsMHAA
1,right,1,0.659,ST,medium,5,ExbVOsMHAA
0,right,0,1.177,ST,medium,6,ExbVOsMHAA
1,right,1,0.643,ST,medium,7,ExbVOsMHAA
0,left,1,1.744,ST,medium,8,ExbVOsMHAA
1,left,0,0.778,ST,medium,9,ExbVOsMHAA
1,right,1,0.494,ST,medium,10,ExbVOsMHAA
0,left,1,0.857,ST,medium,11,ExbVOsMHAA
1,right,1,0.762,ST,medium,12,ExbVOsMHAA
0,left,1,0.81,ST,medium,13,ExbVOsMHAA
1,right,1,0.642,ST,medium,14,ExbVOsMHAA
0,left,1,0.733,ST,medium,15,ExbVOsMHAA
0,left,1,0.911,ST,medium,16,ExbVOsMHAA
0,left,1,4.221,ST,easy,1,GJzcwSPe9Z
0,left,1,4.112,ST,easy,2,GJzcwSPe9Z
1,right,1,2.254,ST,easy,3,GJzcwSPe9Z
1,right,1,2.518,ST,easy,4,GJzcwSPe9Z
0,left,1,2.534,ST,easy,5,GJzcwSPe9Z
0,left,1,2.451,ST,easy,6,GJzcwSPe9Z
1,right,1,2.187,ST,easy,7,GJzcwSPe9Z
0,left,1,1.485,ST,easy,8,GJzcwSPe9Z
0,left,1,3.128,ST,easy,9,GJzcwSPe9Z
1,right,1,1.665,ST,easy,10,GJzcwSPe9Z
0,left,1,1.957,ST,easy,11,GJzcwSPe9Z
0,left,1,3.564,ST,easy,12,GJzcwSPe9Z
0,left,1,2.261,ST,easy,13,GJzcwSPe9Z
0,left,1,2.042,ST,easy,14,GJzcwSPe9Z
1,right,1,1.609,ST,easy,15,GJzcwSPe9Z
1,right,1,1.515,ST,easy,16,GJzcwSPe9Z
1,left,0,1.806,ST,hard,1,GJzcwSPe9Z
1,right,1,1.297,ST,hard,2,GJzcwSPe9Z
0,left,1,1.523,ST,hard,3,GJzcwSPe9Z
1,left,0,2.626,ST,hard,4,GJzcwSPe9Z
0,left,1,1.116,ST,hard,5,GJzcwSPe9Z
1,right,1,2.56,ST,hard,6,GJzcwSPe9Z
1,right,1,1.579,ST,hard,7,GJzcwSPe9Z
0,right,0,9.481,ST,hard,8,GJzcwSPe9Z
0,left,1,1.356,ST,hard,9,GJzcwSPe9Z
1,right,1,1.467,ST,hard,10,GJzcwSPe9Z
0,left,1,1.355,ST,hard,11,GJzcwSPe9Z
0,left,1,1.383,ST,hard,12,GJzcwSPe9Z
0,left,1,1.524,ST,hard,13,GJzcwSPe9Z
0,left,1,1.667,ST,hard,14,GJzcwSPe9Z
0,left,1,1.272,ST,hard,15,GJzcwSPe9Z
0,left,1,1.67,ST,hard,16,GJzcwSPe9Z
0,left,1,2.359,ST,medium,1,GJzcwSPe9Z
1,right,1,2.915,ST,medium,2,GJzcwSPe9Z
1,right,1,1.95,ST,medium,3,GJzcwSPe9Z
1,right,1,1.546,ST,medium,4,GJzcwSPe9Z
1,right,1,2.21,ST,medium,5,GJzcwSPe9Z
0,right,0,2.323,ST,medium,6,GJzcwSPe9Z
0,left,1,1.854,ST,medium,7,GJzcwSPe9Z
0,left,1,1.605,ST,medium,8,GJzcwSPe9Z
0,left,1,2.53,ST,medium,9,GJzcwSPe9Z
0,left,1,2.735,ST,medium,10,GJzcwSPe9Z
1,left,0,6.897,ST,medium,11,GJzcwSPe9Z
0,left,1,1.764,ST,medium,12,GJzcwSPe9Z
1,right,1,4.814,ST,medium,13,GJzcwSPe9Z
1,left,0,2.678,ST,medium,14,GJzcwSPe9Z
0,left,1,1.497,ST,medium,15,GJzcwSPe9Z
0,left,1,1.371,ST,medium,16,GJzcwSPe9Z
1,right,1,1.0815,ST,easy,1,qJhGaTGZut
0,left,1,1.784200001,ST,easy,2,qJhGaTGZut
0,left,1,0.783400002,ST,easy,3,qJhGaTGZut
0,left,1,0.6709,ST,easy,4,qJhGaTGZut
1,right,1,1.0855,ST,easy,5,qJhGaTGZut
0,left,1,0.834299999,ST,easy,6,qJhGaTGZut
1,right,1,1.1365,ST,easy,7,qJhGaTGZut
0,left,1,0.782299999,ST,easy,8,qJhGaTGZut
1,right,1,0.9805,ST,easy,9,qJhGaTGZut
1,right,1,0.9665,ST,easy,10,qJhGaTGZut
1,right,1,0.7986,ST,easy,11,qJhGaTGZut
1,right,1,0.9159,ST,easy,12,qJhGaTGZut
1,right,1,1.0329,ST,easy,13,qJhGaTGZut
1,right,1,1.166,ST,easy,14,qJhGaTGZut
1,right,1,0.8715,ST,easy,15,qJhGaTGZut
0,left,1,0.5814,ST,easy,16,qJhGaTGZut
1,right,1,1.578799999,ST,hard,1,qJhGaTGZut
0,left,1,1.3151,ST,hard,2,qJhGaTGZut
1,left,0,2.1205,ST,hard,3,qJhGaTGZut
1,right,1,1.3981,ST,hard,4,qJhGaTGZut
0,left,1,2.4841,ST,hard,5,qJhGaTGZut
1,right,1,1.1675,ST,hard,6,qJhGaTGZut
1,left,0,1.534099998,ST,hard,7,qJhGaTGZut
0,left,1,0.929800001,ST,hard,8,qJhGaTGZut
1,right,1,1.3661,ST,hard,9,qJhGaTGZut
0,left,1,0.748200001,ST,hard,10,qJhGaTGZut
1,left,0,1.053099998,ST,hard,11,qJhGaTGZut
0,left,1,0.8009,ST,hard,12,qJhGaTGZut
1,left,0,0.682599998,ST,hard,13,qJhGaTGZut
1,left,0,0.765099998,ST,hard,14,qJhGaTGZut
0,left,1,0.733799999,ST,hard,15,qJhGaTGZut
1,left,0,0.6309,ST,hard,16,qJhGaTGZut
0,left,1,1.0086,ST,medium,1,qJhGaTGZut
0,left,1,0.808299999,ST,medium,2,qJhGaTGZut
1,right,1,1.239199999,ST,medium,3,qJhGaTGZut
1,right,1,1.150599998,ST,medium,4,qJhGaTGZut
1,right,1,0.907799999,ST,medium,5,qJhGaTGZut
0,left,1,0.6835,ST,medium,6,qJhGaTGZut
1,right,1,1.201199999,ST,medium,7,qJhGaTGZut
0,left,1,0.7901,ST,medium,8,qJhGaTGZut
0,left,1,0.8674,ST,medium,9,qJhGaTGZut
0,left,1,0.7341,ST,medium,10,qJhGaTGZut
1,right,1,0.8344,ST,medium,11,qJhGaTGZut
0,left,1,1.2845,ST,medium,12,qJhGaTGZut
0,left,1,0.8489,ST,medium,13,qJhGaTGZut
0,left,1,1.006,ST,medium,14,qJhGaTGZut
0,right,0,0.6726,ST,medium,15,qJhGaTGZut
1,right,1,0.6639,ST,medium,16,qJhGaTGZut
0,left,1,0.793800001,ST,easy,1,dBrkfcNWsa
1,right,1,1.1831,ST,easy,2,dBrkfcNWsa
0,left,1,0.640700001,ST,easy,3,dBrkfcNWsa
0,left,1,0.8679,ST,easy,4,dBrkfcNWsa
1,right,1,1.480099998,ST,easy,5,dBrkfcNWsa
0,left,1,0.7141,ST,easy,6,dBrkfcNWsa
1,right,1,1.680900002,ST,easy,7,dBrkfcNWsa
1,right,1,0.863199999,ST,easy,8,dBrkfcNWsa
0,left,1,0.6136,ST,easy,9,dBrkfcNWsa
0,left,1,0.6584,ST,easy,10,dBrkfcNWsa
0,left,1,0.746199999,ST,easy,11,dBrkfcNWsa
1,right,1,1.280799999,ST,easy,12,dBrkfcNWsa
0,left,1,0.8025,ST,easy,13,dBrkfcNWsa
0,left,1,0.7306,ST,easy,14,dBrkfcNWsa
0,left,1,0.7141,ST,easy,15,dBrkfcNWsa
1,right,1,1.2505,ST,easy,16,dBrkfcNWsa
1,right,1,1.1441,ST,hard,1,dBrkfcNWsa
1,right,1,1.0545,ST,hard,2,dBrkfcNWsa
1,right,1,0.911800001,ST,hard,3,dBrkfcNWsa
0,left,1,0.8495,ST,hard,4,dBrkfcNWsa
0,left,1,0.747800001,ST,hard,5,dBrkfcNWsa
1,right,1,0.900299999,ST,hard,6,dBrkfcNWsa
0,left,1,1.1729,ST,hard,7,dBrkfcNWsa
0,left,1,0.9665,ST,hard,8,dBrkfcNWsa
1,left,0,3.5034,ST,hard,9,dBrkfcNWsa
1,right,1,0.995800001,ST,hard,10,dBrkfcNWsa
1,right,1,0.733799999,ST,hard,11,dBrkfcNWsa
0,left,1,0.7825,ST,hard,12,dBrkfcNWsa
0,left,1,0.996300001,ST,hard,13,dBrkfcNWsa
1,left,0,1.9069,ST,hard,14,dBrkfcNWsa
1,left,0,0.8801,ST,hard,15,dBrkfcNWsa
1,left,0,1.021900002,ST,hard,16,dBrkfcNWsa
0,left,1,1.745,ST,medium,1,dBrkfcNWsa
0,left,1,1.411699999,ST,medium,2,dBrkfcNWsa
0,left,1,1.104199999,ST,medium,3,dBrkfcNWsa
1,right,1,1.002,ST,medium,4,dBrkfcNWsa
1,right,1,1.0689,ST,medium,5,dBrkfcNWsa
1,right,1,1.1851,ST,medium,6,dBrkfcNWsa
0,left,1,0.853,ST,medium,7,dBrkfcNWsa
1,left,0,1.1561,ST,medium,8,dBrkfcNWsa
1,right,1,0.920800001,ST,medium,9,dBrkfcNWsa
1,left,0,1.746799999,ST,medium,10,dBrkfcNWsa
0,left,1,0.7784,ST,medium,11,dBrkfcNWsa
0,left,1,1.1365,ST,medium,12,dBrkfcNWsa
0,left,1,0.9464,ST,medium,13,dBrkfcNWsa
1,right,1,1.1714,ST,medium,14,dBrkfcNWsa
0,left,1,0.7861,ST,medium,15,dBrkfcNWsa
0,left,1,0.7875,ST,medium,16,dBrkfcNWsa
1,right,1,1.1952,ST,easy,1,VLeNMXjDPG
1,right,1,1.2182,ST,easy,2,VLeNMXjDPG
1,right,1,0.7972,ST,easy,3,VLeNMXjDPG
1,right,1,1.5084,ST,easy,4,VLeNMXjDPG
0,left,1,0.8675,ST,easy,5,VLeNMXjDPG
0,left,1,0.7726,ST,easy,6,VLeNMXjDPG
0,left,1,1.1273,ST,easy,7,VLeNMXjDPG
0,left,1,1.0685,ST,easy,8,VLeNMXjDPG
1,right,1,2.0074,ST,easy,9,VLeNMXjDPG
1,right,1,1.9735,ST,easy,10,VLeNMXjDPG
0,left,1,0.7293,ST,easy,11,VLeNMXjDPG
0,left,1,0.8747,ST,easy,12,VLeNMXjDPG
0,left,1,1.6791,ST,easy,13,VLeNMXjDPG
1,right,1,1.0733,ST,easy,14,VLeNMXjDPG
1,right,1,1.1228,ST,easy,15,VLeNMXjDPG
1,right,1,1.009,ST,easy,16,VLeNMXjDPG
1,left,0,1.5244,ST,hard,1,VLeNMXjDPG
0,left,1,1.0638,ST,hard,2,VLeNMXjDPG
1,right,1,0.8979,ST,hard,3,VLeNMXjDPG
0,left,1,1.0335,ST,hard,4,VLeNMXjDPG
0,left,1,0.7238,ST,hard,5,VLeNMXjDPG
1,left,0,1.416,ST,hard,6,VLeNMXjDPG
1,right,1,0.7808,ST,hard,7,VLeNMXjDPG
1,right,1,1.7521,ST,hard,8,VLeNMXjDPG
0,left,1,0.8815,ST,hard,9,VLeNMXjDPG
1,left,0,1.0001,ST,hard,10,VLeNMXjDPG
0,left,1,0.8443,ST,hard,11,VLeNMXjDPG
1,right,1,1.2084,ST,hard,12,VLeNMXjDPG
1,right,1,0.8726,ST,hard,13,VLeNMXjDPG
0,right,0,0.9336,ST,hard,14,VLeNMXjDPG
0,left,1,0.9643,ST,hard,15,VLeNMXjDPG
0,left,1,1.3502,ST,hard,16,VLeNMXjDPG
0,left,1,0.9624,ST,medium,1,VLeNMXjDPG
1,left,0,1.2517,ST,medium,2,VLeNMXjDPG
1,right,1,1.1902,ST,medium,3,VLeNMXjDPG
1,right,1,0.9959,ST,medium,4,VLeNMXjDPG
1,right,1,0.9969,ST,medium,5,VLeNMXjDPG
1,right,1,0.8706,ST,medium,6,VLeNMXjDPG
0,left,1,0.8416,ST,medium,7,VLeNMXjDPG
1,right,1,2.3872,ST,medium,8,VLeNMXjDPG
1,right,1,2.2254,ST,medium,9,VLeNMXjDPG
1,right,1,0.8335,ST,medium,10,VLeNMXjDPG
1,right,1,1.4689,ST,medium,11,VLeNMXjDPG
1,right,1,0.7336,ST,medium,12,VLeNMXjDPG
1,right,1,0.7609,ST,medium,13,VLeNMXjDPG
0,left,1,1.0751,ST,medium,14,VLeNMXjDPG
0,left,1,0.8169,ST,medium,15,VLeNMXjDPG
1,right,1,1.278,ST,medium,16,VLeNMXjDPG
0,left,1,1.3432,ST,easy,1,qUOF6OZDRD
1,right,1,1.5659,ST,easy,2,qUOF6OZDRD
0,left,1,1.2542,ST,easy,3,qUOF6OZDRD
1,right,1,1.4973,ST,easy,4,qUOF6OZDRD
0,left,1,1.3665,ST,easy,5,qUOF6OZDRD
1,right,1,1.3791,ST,easy,6,qUOF6OZDRD
1,right,1,1.3521,ST,easy,7,qUOF6OZDRD
1,right,1,2.1181,ST,easy,8,qUOF6OZDRD
0,left,1,1.704,ST,easy,9,qUOF6OZDRD
0,left,1,1.3998,ST,easy,10,qUOF6OZDRD
0,left,1,1.194,ST,easy,11,qUOF6OZDRD
0,left,1,1.2201,ST,easy,12,qUOF6OZDRD
1,right,1,2.2478,ST,easy,13,qUOF6OZDRD
1,right,1,1.5463,ST,easy,14,qUOF6OZDRD
1,right,1,1.4734,ST,easy,15,qUOF6OZDRD
0,left,1,1.4782,ST,easy,16,qUOF6OZDRD
0,left,1,1.8652,ST,hard,1,qUOF6OZDRD
1,left,0,1.3709,ST,hard,2,qUOF6OZDRD
1,left,0,4.9332,ST,hard,3,qUOF6OZDRD
1,left,0,1.4374,ST,hard,4,qUOF6OZDRD
0,left,1,1.2312,ST,hard,5,qUOF6OZDRD
0,left,1,1.4957,ST,hard,6,qUOF6OZDRD
0,left,1,1.4076,ST,hard,7,qUOF6OZDRD
0,left,1,1.2067,ST,hard,8,qUOF6OZDRD
1,right,1,1.087,ST,hard,9,qUOF6OZDRD
0,left,1,1.377,ST,hard,10,qUOF6OZDRD
0,left,1,1.243,ST,hard,11,qUOF6OZDRD
0,left,1,1.0255,ST,hard,12,qUOF6OZDRD
0,right,0,2.6631,ST,hard,13,qUOF6OZDRD
1,right,1,1.6234,ST,hard,14,qUOF6OZDRD
1,left,0,1.2946,ST,hard,15,qUOF6OZDRD
1,left,0,1.4209,ST,hard,16,qUOF6OZDRD
0,left,1,2.5967,ST,medium,1,qUOF6OZDRD
0,left,1,1.988,ST,medium,2,qUOF6OZDRD
0,left,1,1.7869,ST,medium,3,qUOF6OZDRD
1,right,1,4.9498,ST,medium,4,qUOF6OZDRD
1,right,1,11.3933,ST,medium,5,qUOF6OZDRD
1,right,1,2.0015,ST,medium,6,qUOF6OZDRD
0,right,0,3.367,ST,medium,7,qUOF6OZDRD
1,right,1,3.7814,ST,medium,8,qUOF6OZDRD
1,right,1,4.7533,ST,medium,9,qUOF6OZDRD
0,left,1,5.27,ST,medium,10,qUOF6OZDRD
0,left,1,3.7778,ST,medium,11,qUOF6OZDRD
0,left,1,1.6903,ST,medium,12,qUOF6OZDRD
0,left,1,3.2561,ST,medium,13,qUOF6OZDRD
0,left,1,1.381,ST,medium,14,qUOF6OZDRD
0,left,1,1.3712,ST,medium,15,qUOF6OZDRD
0,left,1,1.8848,ST,medium,16,qUOF6OZDRD
1,right,1,2.3216,ST,easy,1,JP0BqEE4Fj
1,right,1,2.4105,ST,easy,2,JP0BqEE4Fj
0,left,1,1.7664,ST,easy,3,JP0BqEE4Fj
1,right,1,1.7946,ST,easy,4,JP0BqEE4Fj
1,right,1,1.4497,ST,easy,5,JP0BqEE4Fj
0,left,1,1.6639,ST,easy,6,JP0BqEE4Fj
0,left,1,1.2643,ST,easy,7,JP0BqEE4Fj
0,left,1,1.0814,ST,easy,8,JP0BqEE4Fj
1,right,1,1.4527,ST,easy,9,JP0BqEE4Fj
1,right,1,1.4878,ST,easy,10,JP0BqEE4Fj
0,left,1,1.3193,ST,easy,11,JP0BqEE4Fj
1,right,1,1.3218,ST,easy,12,JP0BqEE4Fj
1,right,1,1.6955,ST,easy,13,JP0BqEE4Fj
1,right,1,1.7997,ST,easy,14,JP0BqEE4Fj
1,right,1,1.0879,ST,easy,15,JP0BqEE4Fj
1,right,1,1.1811,ST,easy,16,JP0BqEE4Fj
1,left,0,2.9983,ST,hard,1,JP0BqEE4Fj
0,right,0,1.6494,ST,hard,2,JP0BqEE4Fj
0,right,0,1.5807,ST,hard,3,JP0BqEE4Fj
0,left,1,2.1349,ST,hard,4,JP0BqEE4Fj
0,left,1,1.3812,ST,hard,5,JP0BqEE4Fj
0,left,1,1.2224,ST,hard,6,JP0BqEE4Fj
1,left,0,1.3044,ST,hard,7,JP0BqEE4Fj
1,left,0,1.2319,ST,hard,8,JP0BqEE4Fj
0,left,1,1.4068,ST,hard,9,JP0BqEE4Fj
1,left,0,1.0649,ST,hard,10,JP0BqEE4Fj
1,left,0,1.5143,ST,hard,11,JP0BqEE4Fj
0,left,1,3.4254,ST,hard,12,JP0BqEE4Fj
0,right,0,1.7966,ST,hard,13,JP0BqEE4Fj
0,right,0,1.4369,ST,hard,14,JP0BqEE4Fj
0,left,1,1.3474,ST,hard,15,JP0BqEE4Fj
1,right,1,1.614,ST,hard,16,JP0BqEE4Fj
0,left,1,1.3787,ST,medium,1,JP0BqEE4Fj
1,right,1,1.3826,ST,medium,2,JP0BqEE4Fj
0,left,1,1.1479,ST,medium,3,JP0BqEE4Fj
1,right,1,1.6965,ST,medium,4,JP0BqEE4Fj
0,right,0,1.6138,ST,medium,5,JP0BqEE4Fj
1,right,1,1.6837,ST,medium,6,JP0BqEE4Fj
0,right,0,1.3675,ST,medium,7,JP0BqEE4Fj
1,left,0,1.1028,ST,medium,8,JP0BqEE4Fj
0,left,1,1.3539,ST,medium,9,JP0BqEE4Fj
1,right,1,1.2251,ST,medium,10,JP0BqEE4Fj
1,right,1,1.1473,ST,medium,11,JP0BqEE4Fj
0,right,0,1.5207,ST,medium,12,JP0BqEE4Fj
1,right,1,1.2031,ST,medium,13,JP0BqEE4Fj
0,right,0,1.9954,ST,medium,14,JP0BqEE4Fj
0,left,1,1.5302,ST,medium,15,JP0BqEE4Fj
1,right,1,1.1642,ST,medium,16,JP0BqEE4Fj
1,right,1,1.0646,ST,easy,1,ctfjWeomyR
1,right,1,0.8781,ST,easy,2,ctfjWeomyR
0,left,1,1.0527,ST,easy,3,ctfjWeomyR
1,right,1,1.1422,ST,easy,4,ctfjWeomyR
1,right,1,0.8307,ST,easy,5,ctfjWeomyR
1,right,1,0.7322,ST,easy,6,ctfjWeomyR
0,left,1,0.8317,ST,easy,7,ctfjWeomyR
0,left,1,1.0368,ST,easy,8,ctfjWeomyR
0,left,1,0.6662,ST,easy,9,ctfjWeomyR
1,right,1,1.3996,ST,easy,10,ctfjWeomyR
0,left,1,1.9999,ST,easy,11,ctfjWeomyR
1,right,1,1.2666,ST,easy,12,ctfjWeomyR
0,left,1,0.6698,ST,easy,13,ctfjWeomyR
0,left,1,0.8411,ST,easy,14,ctfjWeomyR
1,left,0,0.7503,ST,easy,15,ctfjWeomyR
1,right,1,1.1676,ST,easy,16,ctfjWeomyR
0,left,1,3.1099,ST,hard,1,ctfjWeomyR
1,left,0,1.6436,ST,hard,2,ctfjWeomyR
1,left,0,0.9752,ST,hard,3,ctfjWeomyR
0,left,1,0.8792,ST,hard,4,ctfjWeomyR
0,left,1,1.0663,ST,hard,5,ctfjWeomyR
1,right,1,1.1069,ST,hard,6,ctfjWeomyR
1,left,0,1.3854,ST,hard,7,ctfjWeomyR
0,left,1,1.1351,ST,hard,8,ctfjWeomyR
1,left,0,1.4771,ST,hard,9,ctfjWeomyR
0,left,1,1.215,ST,hard,10,ctfjWeomyR
1,left,0,1.5647,ST,hard,11,ctfjWeomyR
0,left,1,1.0364,ST,hard,12,ctfjWeomyR
0,left,1,0.8944,ST,hard,13,ctfjWeomyR
0,right,0,1.1839,ST,hard,14,ctfjWeomyR
1,left,0,1.1112,ST,hard,15,ctfjWeomyR
1,left,0,1.8372,ST,hard,16,ctfjWeomyR
0,left,1,0.6245,ST,medium,1,ctfjWeomyR
1,right,1,0.9972,ST,medium,2,ctfjWeomyR
1,left,0,1.4206,ST,medium,3,ctfjWeomyR
0,left,1,0.9332,ST,medium,4,ctfjWeomyR
0,left,1,1.0622,ST,medium,5,ctfjWeomyR
1,left,0,1.2087,ST,medium,6,ctfjWeomyR
0,left,1,1.3734,ST,medium,7,ctfjWeomyR
1,right,1,0.5266,ST,medium,8,ctfjWeomyR
1,left,0,2.105,ST,medium,9,ctfjWeomyR
0,left,1,1.7343,ST,medium,10,ctfjWeomyR
1,right,1,0.7473,ST,medium,11,ctfjWeomyR
1,left,0,1.0369,ST,medium,12,ctfjWeomyR
0,left,1,1.9639,ST,medium,13,ctfjWeomyR
0,left,1,0.7682,ST,medium,14,ctfjWeomyR
0,left,1,0.7271,ST,medium,15,ctfjWeomyR
0,left,1,0.7268,ST,medium,16,ctfjWeomyR
1,right,1,1.4665,ST,easy,1,eJJDMz958g
0,left,1,1.2204,ST,easy,2,eJJDMz958g
1,right,1,0.9805,ST,easy,3,eJJDMz958g
1,right,1,1.3647,ST,easy,4,eJJDMz958g
0,left,1,2.8835,ST,easy,5,eJJDMz958g
1,right,1,1.1611,ST,easy,6,eJJDMz958g
1,right,1,1.0813,ST,easy,7,eJJDMz958g
0,left,1,1.6028,ST,easy,8,eJJDMz958g
1,right,1,1.0539,ST,easy,9,eJJDMz958g
0,left,1,0.844,ST,easy,10,eJJDMz958g
1,left,0,0.8584,ST,easy,11,eJJDMz958g
1,right,1,0.7641,ST,easy,12,eJJDMz958g
1,right,1,0.7521,ST,easy,13,eJJDMz958g
0,left,1,0.9885,ST,easy,14,eJJDMz958g
1,left,0,0.9702,ST,easy,15,eJJDMz958g
0,left,1,0.7361,ST,easy,16,eJJDMz958g
0,left,1,3.3282,ST,hard,1,eJJDMz958g
1,right,1,1.3312,ST,hard,2,eJJDMz958g
0,left,1,1.3155,ST,hard,3,eJJDMz958g
1,left,0,1.4041,ST,hard,4,eJJDMz958g
0,left,1,1.0877,ST,hard,5,eJJDMz958g
0,left,1,1.2982,ST,hard,6,eJJDMz958g
0,left,1,0.8434,ST,hard,7,eJJDMz958g
