target_present,key,is_correct,rt,task,level,trial,id,pool
0,left,1,1.3929,ST,medium,5,zMSGYZOzxF,pool34
0,left,1,1.1941,ST,medium,6,zMSGYZOzxF,pool34
0,left,1,1.1054,ST,medium,7,zMSGYZOzxF,pool34
1,right,1,1.1764,ST,medium,8,zMSGYZOzxF,pool34
1,right,1,0.9697,ST,medium,9,zMSGYZOzxF,pool34
1,right,1,0.9649,ST,medium,10,zMSGYZOzxF,pool34
0,left,1,0.9253,ST,medium,11,zMSGYZOzxF,pool34
1,left,0,0.9641,ST,medium,12,zMSGYZOzxF,pool34
0,left,1,2.3298,ST,medium,13,zMSGYZOzxF,pool34
0,left,1,0.8357,ST,medium,14,zMSGYZOzxF,pool34
1,right,1,1.2248000000000001,ST,medium,15,zMSGYZOzxF,pool34
1,right,1,1.1995,ST,medium,16,zMSGYZOzxF,pool34
0,left,1,0.9838,ST,easy,1,FgaXoRhEpQ,pool34
1,right,1,1.2013,ST,easy,2,FgaXoRhEpQ,pool34
0,left,1,0.9153,ST,easy,3,FgaXoRhEpQ,pool34
0,left,1,0.7854,ST,easy,4,FgaXoRhEpQ,pool34
0,left,1,0.8507,ST,easy,5,FgaXoRhEpQ,pool34
1,right,1,1.6048,ST,easy,6,FgaXoRhEpQ,pool34
1,right,1,1.4156,ST,easy,7,FgaXoRhEpQ,pool34
0,left,1,1.5863,ST,easy,8,FgaXoRhEpQ,pool34
1,right,1,1.0738,ST,easy,9,FgaXoRhEpQ,pool34
1,right,1,1.2748,ST,easy,10,FgaXoRhEpQ,pool34
0,left,1,0.9235,ST,easy,11,FgaXoRhEpQ,pool34
1,right,1,1.1331,ST,easy,12,FgaXoRhEpQ,pool34
1,right,1,0.984,ST,easy,13,FgaXoRhEpQ,pool34
1,right,1,1.4505,ST,easy,14,FgaXoRhEpQ,pool34
1,right,1,0.9722,ST,easy,15,FgaXoRhEpQ,pool34
0,left,1,1.5361,ST,easy,16,FgaXoRhEpQ,pool34
1,left,0,4.7292,ST,hard,1,FgaXoRhEpQ,pool34
0,left,1,1.2519,ST,hard,2,FgaXoRhEpQ,pool34
1,right,1,1.0846,ST,hard,3,FgaXoRhEpQ,pool34
0,left,1,1.492,ST,hard,4,FgaXoRhEpQ,pool34
0,left,1,1.1228,ST,hard,5,FgaXoRhEpQ,pool34
1,right,1,2.6997,ST,hard,6,FgaXoRhEpQ,pool34
1,left,0,3.1869,ST,hard,7,FgaXoRhEpQ,pool34
1,right,1,1.7934,ST,hard,8,FgaXoRhEpQ,pool34
0,left,1,1.4335,ST,hard,9,FgaXoRhEpQ,pool34
0,right,0,1.192,ST,hard,10,FgaXoRhEpQ,pool34
0,left,1,1.1261,ST,hard,11,FgaXoRhEpQ,pool34
0,left,1,1.2202,ST,hard,12,FgaXoRhEpQ,pool34
1,left,0,1.6247,ST,hard,13,FgaXoRhEpQ,pool34
1,left,0,0.9942,ST,hard,14,FgaXoRhEpQ,pool34
1,right,1,3.9997,ST,hard,15,FgaXoRhEpQ,pool34
0,left,1,1.9252,ST,hard,16,FgaXoRhEpQ,pool34
0,left,1,1.1841,ST,medium,1,FgaXoRhEpQ,pool34
0,left,1,1.0164,ST,medium,2,FgaXoRhEpQ,pool34
0,left,1,0.9679,ST,medium,3,FgaXoRhEpQ,pool34
1,right,1,1.5574,ST,medium,4,FgaXoRhEpQ,pool34
0,left,1,1.0361,ST,medium,5,FgaXoRhEpQ,pool34
0,left,1,0.9217,ST,medium,6,FgaXoRhEpQ,pool34
0,left,1,2.3253,ST,medium,7,FgaXoRhEpQ,pool34
0,left,1,0.9191,ST,medium,8,FgaXoRhEpQ,pool34
1,right,1,1.2741,ST,medium,9,FgaXoRhEpQ,pool34
0,left,1,1.1078,ST,medium,10,FgaXoRhEpQ,pool34
0,left,1,1.1995,ST,medium,11,FgaXoRhEpQ,pool34
0,left,1,1.4203,ST,medium,12,FgaXoRhEpQ,pool34
1,right,1,3.4001,ST,medium,13,FgaXoRhEpQ,pool34
0,left,1,0.9499,ST,medium,14,FgaXoRhEpQ,pool34
1,right,1,1.3862,ST,medium,15,FgaXoRhEpQ,pool34
0,left,1,1.8053,ST,medium,16,FgaXoRhEpQ,pool34
0,left,1,1.0086,ST,easy,1,V4epNAqh9h,pool34
1,right,1,1.4651,ST,easy,2,V4epNAqh9h,pool34
0,left,1,1.6826,ST,easy,3,V4epNAqh9h,pool34
1,right,1,2.4142,ST,easy,4,V4epNAqh9h,pool34
1,right,1,1.0831,ST,easy,5,V4epNAqh9h,pool34
1,right,1,0.7691,ST,easy,6,V4epNAqh9h,pool34
1,right,1,0.7729,ST,easy,7,V4epNAqh9h,pool34
1,right,1,0.8038,ST,easy,8,V4epNAqh9h,pool34
0,left,1,0.9161,ST,easy,9,V4epNAqh9h,pool34
0,left,1,0.9119,ST,easy,10,V4epNAqh9h,pool34
1,left,0,1.1549,ST,easy,11,V4epNAqh9h,pool34
1,right,1,0.9988,ST,easy,12,V4epNAqh9h,pool34
1,right,1,1.1714,ST,easy,13,V4epNAqh9h,pool34
1,right,1,1.3823,ST,easy,14,V4epNAqh9h,pool34
1,left,0,1.7978,ST,easy,15,V4epNAqh9h,pool34
0,left,1,1.0828,ST,easy,16,V4epNAqh9h,pool34
1,left,0,2.2463,ST,hard,1,V4epNAqh9h,pool34
1,right,1,1.162,ST,hard,2,V4epNAqh9h,pool34
0,left,1,1.3267,ST,hard,3,V4epNAqh9h,pool34
1,right,1,0.7634,ST,hard,4,V4epNAqh9h,pool34
0,left,1,1.2958,ST,hard,5,V4epNAqh9h,pool34
1,left,0,1.0804,ST,hard,6,V4epNAqh9h,pool34
0,left,1,0.9178,ST,hard,7,V4epNAqh9h,pool34
1,left,0,1.093,ST,hard,8,V4epNAqh9h,pool34
0,right,0,1.2836,ST,hard,9,V4epNAqh9h,pool34
1,left,0,1.1682,ST,hard,10,V4epNAqh9h,pool34
1,right,1,0.9659,ST,hard,11,V4epNAqh9h,pool34
1,right,1,1.5796,ST,hard,12,V4epNAqh9h,pool34
1,left,0,1.0485,ST,hard,13,V4epNAqh9h,pool34
0,left,1,1.0223,ST,hard,14,V4epNAqh9h,pool34
1,left,0,1.539,ST,hard,15,V4epNAqh9h,pool34
0,left,1,1.0989,ST,hard,16,V4epNAqh9h,pool34
1,right,1,0.8952,ST,medium,1,V4epNAqh9h,pool34
0,left,1,1.0641,ST,medium,2,V4epNAqh9h,pool34
1,right,1,0.8661,ST,medium,3,V4epNAqh9h,pool34
0,left,1,0.896,ST,medium,4,V4epNAqh9h,pool34
1,right,1,3.1351,ST,medium,5,V4epNAqh9h,pool34
1,left,0,1.0642,ST,medium,6,V4epNAqh9h,pool34
0,left,1,1.0817,ST,medium,7,V4epNAqh9h,pool34
0,left,1,1.3162,ST,medium,8,V4epNAqh9h,pool34
0,left,1,1.1328,ST,medium,9,V4epNAqh9h,pool34
1,right,1,1.0736,ST,medium,10,V4epNAqh9h,pool34
0,left,1,0.9462,ST,medium,11,V4epNAqh9h,pool34
1,right,1,0.8052,ST,medium,12,V4epNAqh9h,pool34
1,right,1,0.8945,ST,medium,13,V4epNAqh9h,pool34
0,left,1,1.5819,ST,medium,14,V4epNAqh9h,pool34
0,left,1,0.9971,ST,medium,15,V4epNAqh9h,pool34
0,left,1,1.0683,ST,medium,16,V4epNAqh9h,pool34
0,left,1,1.4562,ST,easy,1,7s1EYKyluI,pool34
1,right,1,1.1532,ST,easy,2,7s1EYKyluI,pool34
0,left,1,1.0157,ST,easy,3,7s1EYKyluI,pool34
1,right,1,0.867,ST,easy,4,7s1EYKyluI,pool34
1,right,1,0.9554,ST,easy,5,7s1EYKyluI,pool34
1,right,1,0.8394,ST,easy,6,7s1EYKyluI,pool34
1,right,1,0.9169,ST,easy,7,7s1EYKyluI,pool34
0,left,1,1.4358,ST,easy,8,7s1EYKyluI,pool34
0,left,1,1.1004,ST,easy,9,7s1EYKyluI,pool34
1,right,1,0.7248,ST,easy,10,7s1EYKyluI,pool34
1,right,1,0.8503,ST,easy,11,7s1EYKyluI,pool34
0,left,1,1.167,ST,easy,12,7s1EYKyluI,pool34
0,left,1,1.1005,ST,easy,13,7s1EYKyluI,pool34
0,left,1,0.9215,ST,easy,14,7s1EYKyluI,pool34
1,right,1,0.8003,ST,easy,15,7s1EYKyluI,pool34
1,right,1,0.7505,ST,easy,16,7s1EYKyluI,pool34
0,left,1,1.4487,ST,hard,1,7s1EYKyluI,pool34
0,right,0,0.4899,ST,hard,2,7s1EYKyluI,pool34
1,right,1,0.8502,ST,hard,3,7s1EYKyluI,pool34
0,left,1,1.0073,ST,hard,4,7s1EYKyluI,pool34
1,left,0,1.2507,ST,hard,5,7s1EYKyluI,pool34
0,left,1,1.0337,ST,hard,6,7s1EYKyluI,pool34
1,left,0,0.8386,ST,hard,7,7s1EYKyluI,pool34
0,left,1,1.6236,ST,hard,8,7s1EYKyluI,pool34
1,right,1,0.5685,ST,hard,9,7s1EYKyluI,pool34
1,right,1,0.5877,ST,hard,10,7s1EYKyluI,pool34
0,left,1,0.9742,ST,hard,11,7s1EYKyluI,pool34
1,left,0,1.0173,ST,hard,12,7s1EYKyluI,pool34
0,right,0,1.1671,ST,hard,13,7s1EYKyluI,pool34
0,right,0,0.7676,ST,hard,14,7s1EYKyluI,pool34
1,right,1,1.0507,ST,hard,15,7s1EYKyluI,pool34
0,left,1,0.8838,ST,hard,16,7s1EYKyluI,pool34
0,right,0,2.1828,ST,medium,1,7s1EYKyluI,pool34
0,right,0,0.9338,ST,medium,2,7s1EYKyluI,pool34
0,left,1,1.0172,ST,medium,3,7s1EYKyluI,pool34
0,left,1,1.1549,ST,medium,4,7s1EYKyluI,pool34
1,right,1,0.9339,ST,medium,5,7s1EYKyluI,pool34
1,right,1,0.973,ST,medium,6,7s1EYKyluI,pool34
1,right,1,0.9202,ST,medium,7,7s1EYKyluI,pool34
0,left,1,1.2337,ST,medium,8,7s1EYKyluI,pool34
0,left,1,1.7007,ST,medium,9,7s1EYKyluI,pool34
0,left,1,1.0989,ST,medium,10,7s1EYKyluI,pool34
0,left,1,1.006,ST,medium,11,7s1EYKyluI,pool34
1,right,1,0.7837,ST,medium,12,7s1EYKyluI,pool34
1,right,1,0.9547,ST,medium,13,7s1EYKyluI,pool34
1,right,1,0.9506,ST,medium,14,7s1EYKyluI,pool34
1,right,1,1.1839,ST,medium,15,7s1EYKyluI,pool34
1,right,1,1.2563,ST,medium,16,7s1EYKyluI,pool34
1,right,1,0.8563,ST,easy,1,GxpGXkXK8v,pool34
1,right,1,0.7034,ST,easy,2,GxpGXkXK8v,pool34
0,left,1,1.0076,ST,easy,3,GxpGXkXK8v,pool34
0,left,1,1.0243,ST,easy,4,GxpGXkXK8v,pool34
0,left,1,0.7863,ST,easy,5,GxpGXkXK8v,pool34
1,right,1,0.7993,ST,easy,6,GxpGXkXK8v,pool34
1,right,1,0.7249,ST,easy,7,GxpGXkXK8v,pool34
0,left,1,0.8159,ST,easy,8,GxpGXkXK8v,pool34
1,right,1,0.8603,ST,easy,9,GxpGXkXK8v,pool34
0,left,1,0.7824,ST,easy,10,GxpGXkXK8v,pool34
0,left,1,0.6495,ST,easy,11,GxpGXkXK8v,pool34
0,left,1,0.638,ST,easy,12,GxpGXkXK8v,pool34
0,left,1,0.6349,ST,easy,13,GxpGXkXK8v,pool34
0,left,1,0.6317,ST,easy,14,GxpGXkXK8v,pool34
1,right,1,1.1574,ST,easy,15,GxpGXkXK8v,pool34
1,right,1,0.7343,ST,easy,16,GxpGXkXK8v,pool34
0,left,1,2.6649,ST,hard,1,GxpGXkXK8v,pool34
1,left,0,1.3409,ST,hard,2,GxpGXkXK8v,pool34
0,left,1,1.2192,ST,hard,3,GxpGXkXK8v,pool34
0,left,1,1.7525,ST,hard,4,GxpGXkXK8v,pool34
1,right,1,0.8342,ST,hard,5,GxpGXkXK8v,pool34
0,left,1,1.1791,ST,hard,6,GxpGXkXK8v,pool34
1,right,1,0.9164,ST,hard,7,GxpGXkXK8v,pool34
1,left,0,1.3996,ST,hard,8,GxpGXkXK8v,pool34
0,left,1,1.0082,ST,hard,9,GxpGXkXK8v,pool34
1,left,0,0.8369,ST,hard,10,GxpGXkXK8v,pool34
1,left,0,0.7918,ST,hard,11,GxpGXkXK8v,pool34
0,right,0,1.1916,ST,hard,12,GxpGXkXK8v,pool34
1,right,1,0.9111,ST,hard,13,GxpGXkXK8v,pool34
1,right,1,1.061,ST,hard,14,GxpGXkXK8v,pool34
1,left,0,1.1357,ST,hard,15,GxpGXkXK8v,pool34
1,right,1,0.9,ST,hard,16,GxpGXkXK8v,pool34
1,right,1,1.9615,ST,medium,1,GxpGXkXK8v,pool34
1,right,1,0.9049,ST,medium,2,GxpGXkXK8v,pool34
1,right,1,0.8113,ST,medium,3,GxpGXkXK8v,pool34
0,right,0,0.7061,ST,medium,4,GxpGXkXK8v,pool34
0,right,0,0.827,ST,medium,5,GxpGXkXK8v,pool34
1,right,1,0.7158,ST,medium,6,GxpGXkXK8v,pool34
1,right,1,0.6505,ST,medium,7,GxpGXkXK8v,pool34
1,right,1,0.7918,ST,medium,8,GxpGXkXK8v,pool34
0,right,0,0.6865,ST,medium,9,GxpGXkXK8v,pool34
1,right,1,0.8208,ST,medium,10,GxpGXkXK8v,pool34
0,left,1,1.5933,ST,medium,11,GxpGXkXK8v,pool34
1,right,1,0.8523,ST,medium,12,GxpGXkXK8v,pool34
1,left,0,1.0009,ST,medium,13,GxpGXkXK8v,pool34
1,right,1,0.7215,ST,medium,14,GxpGXkXK8v,pool34
0,right,0,1.4011,ST,medium,15,GxpGXkXK8v,pool34
1,right,1,0.6514,ST,medium,16,GxpGXkXK8v,pool34
1,right,1,1.0707,ST,easy,1,W98TU3XJxb,pool34
1,right,1,0.9675,ST,easy,2,W98TU3XJxb,pool34
0,left,1,0.9869,ST,easy,3,W98TU3XJxb,pool34
0,left,1,0.7492,ST,easy,4,W98TU3XJxb,pool34
0,left,1,0.8368,ST,easy,5,W98TU3XJxb,pool34
0,left,1,0.6001,ST,easy,6,W98TU3XJxb,pool34
1,right,1,0.699,ST,easy,7,W98TU3XJxb,pool34
0,left,1,0.7694,ST,easy,8,W98TU3XJxb,pool34
0,left,1,0.6106,ST,easy,9,W98TU3XJxb,pool34
1,right,1,2.0716,ST,easy,10,W98TU3XJxb,pool34
0,left,1,0.6314,ST,easy,11,W98TU3XJxb,pool34
0,left,1,0.9042,ST,easy,12,W98TU3XJxb,pool34
1,right,1,0.8419,ST,easy,13,W98TU3XJxb,pool34
0,left,1,0.6929,ST,easy,14,W98TU3XJxb,pool34
0,left,1,0.8967,ST,easy,15,W98TU3XJxb,pool34
1,right,1,0.8979,ST,easy,16,W98TU3XJxb,pool34
0,left,1,1.3073,ST,hard,1,W98TU3XJxb,pool34
1,right,1,1.0402,ST,hard,2,W98TU3XJxb,pool34
1,right,1,0.7358,ST,hard,3,W98TU3XJxb,pool34
1,right,1,0.6398,ST,hard,4,W98TU3XJxb,pool34
0,left,1,0.9177,ST,hard,5,W98TU3XJxb,pool34
1,right,1,1.2349,ST,hard,6,W98TU3XJxb,pool34
0,left,1,0.7648,ST,hard,7,W98TU3XJxb,pool34
0,left,1,0.7976,ST,hard,8,W98TU3XJxb,pool34
0,left,1,0.8642,ST,hard,9,W98TU3XJxb,pool34
1,right,1,0.6244,ST,hard,10,W98TU3XJxb,pool34
0,left,1,0.9301,ST,hard,11,W98TU3XJxb,pool34
1,left,0,1.2413,ST,hard,12,W98TU3XJxb,pool34
0,left,1,0.7969,ST,hard,13,W98TU3XJxb,pool34
0,left,1,1.3411,ST,hard,14,W98TU3XJxb,pool34
1,right,1,1.6309,ST,hard,15,W98TU3XJxb,pool34
0,left,1,0.7303,ST,hard,16,W98TU3XJxb,pool34
0,left,1,1.4098,ST,medium,1,W98TU3XJxb,pool34
1,right,1,0.9006,ST,medium,2,W98TU3XJxb,pool34
0,left,1,0.8262,ST,medium,3,W98TU3XJxb,pool34
0,left,1,0.7782,ST,medium,4,W98TU3XJxb,pool34
1,right,1,1.0258,ST,medium,5,W98TU3XJxb,pool34
0,left,1,0.8448,ST,medium,6,W98TU3XJxb,pool34
1,right,1,0.5608,ST,medium,7,W98TU3XJxb,pool34
1,right,1,0.6015,ST,medium,8,W98TU3XJxb,pool34
1,left,0,0.7283,ST,medium,9,W98TU3XJxb,pool34
0,left,1,1.0344,ST,medium,10,W98TU3XJxb,pool34
1,left,0,0.7922,ST,medium,11,W98TU3XJxb,pool34
0,left,1,0.7672,ST,medium,12,W98TU3XJxb,pool34
0,left,1,0.6942,ST,medium,13,W98TU3XJxb,pool34
1,right,1,0.8176,ST,medium,14,W98TU3XJxb,pool34
0,left,1,0.7286,ST,medium,15,W98TU3XJxb,pool34
0,left,1,0.7039,ST,medium,16,W98TU3XJxb,pool34
1,right,1,2.1176,ST,easy,1,yWB1eDgHxE,pool34
0,left,1,1.0513,ST,easy,2,yWB1eDgHxE,pool34
1,right,1,0.8174,ST,easy,3,yWB1eDgHxE,pool34
1,right,1,0.8177,ST,easy,4,yWB1eDgHxE,pool34
1,right,1,0.8347,ST,easy,5,yWB1eDgHxE,pool34
1,right,1,0.6343,ST,easy,6,yWB1eDgHxE,pool34
1,right,1,0.5508,ST,easy,7,yWB1eDgHxE,pool34
1,right,1,0.6197,ST,easy,8,yWB1eDgHxE,pool34
1,right,1,0.7177,ST,easy,9,yWB1eDgHxE,pool34
1,right,1,0.5339,ST,easy,10,yWB1eDgHxE,pool34
1,right,1,0.6345,ST,easy,11,yWB1eDgHxE,pool34
0,left,1,0.6508,ST,easy,12,yWB1eDgHxE,pool34
0,left,1,0.7011,ST,easy,13,yWB1eDgHxE,pool34
0,left,1,0.7349,ST,easy,14,yWB1eDgHxE,pool34
0,left,1,0.6835,ST,easy,15,yWB1eDgHxE,pool34
1,left,0,1.7354,ST,easy,16,yWB1eDgHxE,pool34
0,left,1,2.4599,ST,hard,1,yWB1eDgHxE,pool34
0,left,1,1.1731,ST,hard,2,yWB1eDgHxE,pool34
1,right,1,0.783,ST,hard,3,yWB1eDgHxE,pool34
0,left,1,2.2105,ST,hard,4,yWB1eDgHxE,pool34
1,right,1,0.4792,ST,hard,5,yWB1eDgHxE,pool34
0,left,1,1.1166,ST,hard,6,yWB1eDgHxE,pool34
1,right,1,0.7172,ST,hard,7,yWB1eDgHxE,pool34
0,right,0,0.7239,ST,hard,8,yWB1eDgHxE,pool34
0,left,1,1.3683,ST,hard,9,yWB1eDgHxE,pool34
0,right,0,0.7505,ST,hard,10,yWB1eDgHxE,pool34
1,right,1,0.8859,ST,hard,11,yWB1eDgHxE,pool34
1,left,0,0.8376,ST,hard,12,yWB1eDgHxE,pool34
1,left,0,0.8627,ST,hard,13,yWB1eDgHxE,pool34
0,right,0,0.8552,ST,hard,14,yWB1eDgHxE,pool34
0,left,1,0.7133,ST,hard,15,yWB1eDgHxE,pool34
0,left,1,0.7908,ST,hard,16,yWB1eDgHxE,pool34
0,left,1,1.2494,ST,medium,1,yWB1eDgHxE,pool34
0,left,1,1.1208,ST,medium,2,yWB1eDgHxE,pool34
1,right,1,1.5939,ST,medium,3,yWB1eDgHxE,pool34
1,right,1,0.9849,ST,medium,4,yWB1eDgHxE,pool34
1,right,1,1.0179,ST,medium,5,yWB1eDgHxE,pool34
1,right,1,0.924,ST,medium,6,yWB1eDgHxE,pool34
0,left,1,0.8636,ST,medium,7,yWB1eDgHxE,pool34
1,right,1,0.9431,ST,medium,8,yWB1eDgHxE,pool34
0,right,0,3.7696,ST,medium,9,yWB1eDgHxE,pool34
1,right,1,0.8511,ST,medium,10,yWB1eDgHxE,pool34
0,left,1,1.0513,ST,medium,11,yWB1eDgHxE,pool34
1,right,1,1.2688,ST,medium,12,yWB1eDgHxE,pool34
0,left,1,2.3855,ST,medium,13,yWB1eDgHxE,pool34
1,left,0,2.3686,ST,medium,14,yWB1eDgHxE,pool34
0,left,1,0.7517,ST,medium,15,yWB1eDgHxE,pool34
0,left,1,1.3515,ST,medium,16,yWB1eDgHxE,pool34
0,left,1,1.0093,ST,easy,1,cdCa7qlKqK,pool34
1,right,1,0.9642,ST,easy,2,cdCa7qlKqK,pool34
0,left,1,0.978,ST,easy,3,cdCa7qlKqK,pool34
0,left,1,0.8565,ST,easy,4,cdCa7qlKqK,pool34
0,left,1,1.0773,ST,easy,5,cdCa7qlKqK,pool34
1,right,1,1.0918,ST,easy,6,cdCa7qlKqK,pool34
1,right,1,1.0538,ST,easy,7,cdCa7qlKqK,pool34
1,right,1,1.0754,ST,easy,8,cdCa7qlKqK,pool34
1,right,1,0.9774,ST,easy,9,cdCa7qlKqK,pool34
1,right,1,0.8554,ST,easy,10,cdCa7qlKqK,pool34
0,left,1,0.9774,ST,easy,11,cdCa7qlKqK,pool34
0,left,1,1.0705,ST,easy,12,cdCa7qlKqK,pool34
1,left,0,1.0075,ST,easy,13,cdCa7qlKqK,pool34
0,left,1,0.9237,ST,easy,14,cdCa7qlKqK,pool34
1,right,1,1.0404,ST,easy,15,cdCa7qlKqK,pool34
1,right,1,0.8803,ST,easy,16,cdCa7qlKqK,pool34
1,right,1,3.1477,ST,hard,1,cdCa7qlKqK,pool34
1,right,1,3.0581,ST,hard,2,cdCa7qlKqK,pool34
0,left,1,2.3911,ST,hard,3,cdCa7qlKqK,pool34
1,right,1,3.2258,ST,hard,4,cdCa7qlKqK,pool34
1,right,1,2.1257,ST,hard,5,cdCa7qlKqK,pool34
0,left,1,2.0798,ST,hard,6,cdCa7qlKqK,pool34
0,right,0,2.2316,ST,hard,7,cdCa7qlKqK,pool34
0,left,1,1.7591,ST,hard,8,cdCa7qlKqK,pool34
1,right,1,4.4013,ST,hard,9,cdCa7qlKqK,pool34
1,left,0,1.7747,ST,hard,10,cdCa7qlKqK,pool34
0,left,1,3.3065,ST,hard,11,cdCa7qlKqK,pool34
1,left,0,2.5023,ST,hard,12,cdCa7qlKqK,pool34
0,right,0,1.627,ST,hard,13,cdCa7qlKqK,pool34
0,left,1,1.705,ST,hard,14,cdCa7qlKqK,pool34
0,left,1,1.6747,ST,hard,15,cdCa7qlKqK,pool34
0,left,1,1.2169,ST,hard,16,cdCa7qlKqK,pool34
1,right,1,1.9408,ST,medium,1,cdCa7qlKqK,pool34
1,right,1,1.3726,ST,medium,2,cdCa7qlKqK,pool34
1,right,1,1.0548,ST,medium,3,cdCa7qlKqK,pool34
0,left,1,1.1178,ST,medium,4,cdCa7qlKqK,pool34
1,left,0,1.9389,ST,medium,5,cdCa7qlKqK,pool34
0,left,1,1.1462,ST,medium,6,cdCa7qlKqK,pool34
1,right,1,1.1999,ST,medium,7,cdCa7qlKqK,pool34
1,right,1,1.6198,ST,medium,8,cdCa7qlKqK,pool34
1,right,1,1.408,ST,medium,9,cdCa7qlKqK,pool34
0,right,0,3.2394,ST,medium,10,cdCa7qlKqK,pool34
0,right,0,1.4428,ST,medium,11,cdCa7qlKqK,pool34
0,left,1,2.0986,ST,medium,12,cdCa7qlKqK,pool34
0,left,1,1.2328,ST,medium,13,cdCa7qlKqK,pool34
1,right,1,1.2236,ST,medium,14,cdCa7qlKqK,pool34
0,left,1,1.2021,ST,medium,15,cdCa7qlKqK,pool34
0,left,1,1.2287,ST,medium,16,cdCa7qlKqK,pool34
0,left,1,1.544,ST,easy,1,0dkwUmCwzJ,pool34
0,left,1,1.0832,ST,easy,2,0dkwUmCwzJ,pool34
0,left,1,0.8494,ST,easy,3,0dkwUmCwzJ,pool34
0,left,1,0.7843,ST,easy,4,0dkwUmCwzJ,pool34
0,left,1,0.675,ST,easy,5,0dkwUmCwzJ,pool34
1,right,1,0.9695,ST,easy,6,0dkwUmCwzJ,pool34
1,right,1,0.959,ST,easy,7,0dkwUmCwzJ,pool34
1,right,1,0.8992,ST,easy,8,0dkwUmCwzJ,pool34
1,right,1,0.6777,ST,easy,9,0dkwUmCwzJ,pool34
1,right,1,0.6379,ST,easy,10,0dkwUmCwzJ,pool34
0,left,1,1.1421,ST,easy,11,0dkwUmCwzJ,pool34
1,right,1,0.8326,ST,easy,12,0dkwUmCwzJ,pool34
0,left,1,0.6602,ST,easy,13,0dkwUmCwzJ,pool34
0,left,1,0.7849,ST,easy,14,0dkwUmCwzJ,pool34
0,left,1,2.3751,ST,easy,15,0dkwUmCwzJ,pool34
1,right,1,0.8374,ST,easy,16,0dkwUmCwzJ,pool34
1,left,0,3.1878,ST,hard,1,0dkwUmCwzJ,pool34
1,right,1,1.621,ST,hard,2,0dkwUmCwzJ,pool34
0,left,1,0.7427,ST,hard,3,0dkwUmCwzJ,pool34
1,right,1,1.0072,ST,hard,4,0dkwUmCwzJ,pool34
0,right,0,1.9732,ST,hard,5,0dkwUmCwzJ,pool34
1,right,1,1.0771,ST,hard,6,0dkwUmCwzJ,pool34
1,right,1,0.9615,ST,hard,7,0dkwUmCwzJ,pool34
1,right,1,0.8881,ST,hard,8,0dkwUmCwzJ,pool34
0,left,1,0.8657,ST,hard,9,0dkwUmCwzJ,pool34
1,right,1,0.9761,ST,hard,10,0dkwUmCwzJ,pool34
0,left,1,0.8213,ST,hard,11,0dkwUmCwzJ,pool34
0,left,1,0.7607,ST,hard,12,0dkwUmCwzJ,pool34
1,left,0,0.6332,ST,hard,13,0dkwUmCwzJ,pool34
0,left,1,0.6389,ST,hard,14,0dkwUmCwzJ,pool34
0,left,1,0.6653,ST,hard,15,0dkwUmCwzJ,pool34
0,left,1,0.6787,ST,hard,16,0dkwUmCwzJ,pool34
0,left,1,1.7987,ST,medium,1,0dkwUmCwzJ,pool34
0,left,1,1.6418,ST,medium,2,0dkwUmCwzJ,pool34
0,left,1,1.2669,ST,medium,3,0dkwUmCwzJ,pool34
1,right,1,1.6014,ST,medium,4,0dkwUmCwzJ,pool34
1,left,0,1.3445,ST,medium,5,0dkwUmCwzJ,pool34
1,right,1,1.3669,ST,medium,6,0dkwUmCwzJ,pool34
0,left,1,1.2505,ST,medium,7,0dkwUmCwzJ,pool34
1,right,1,1.353,ST,medium,8,0dkwUmCwzJ,pool34
1,right,1,1.1818,ST,medium,9,0dkwUmCwzJ,pool34
0,left,1,1.3759,ST,medium,10,0dkwUmCwzJ,pool34
1,left,0,1.7321,ST,medium,11,0dkwUmCwzJ,pool34
0,left,1,1.5495,ST,medium,12,0dkwUmCwzJ,pool34
0,left,1,1.3668,ST,medium,13,0dkwUmCwzJ,pool34
0,left,1,1.0506,ST,medium,14,0dkwUmCwzJ,pool34
1,right,1,1.0493,ST,medium,15,0dkwUmCwzJ,pool34
0,left,1,1.1688,ST,medium,16,0dkwUmCwzJ,pool34
1,right,1,1.6156,ST,easy,1,h3qLkF1oCE,pool34
1,right,1,0.8215,ST,easy,2,h3qLkF1oCE,pool34
0,left,1,0.8861,ST,easy,3,h3qLkF1oCE,pool34
0,left,1,1.1836,ST,easy,4,h3qLkF1oCE,pool34
1,right,1,0.8495,ST,easy,5,h3qLkF1oCE,pool34
1,right,1,2.2867,ST,easy,6,h3qLkF1oCE,pool34
1,right,1,0.9501,ST,easy,7,h3qLkF1oCE,pool34
0,left,1,1.0171,ST,easy,8,h3qLkF1oCE,pool34
1,right,1,0.8971,ST,easy,9,h3qLkF1oCE,pool34
1,right,1,0.7341,ST,easy,10,h3qLkF1oCE,pool34
0,left,1,0.7995,ST,easy,11,h3qLkF1oCE,pool34
1,right,1,0.8841,ST,easy,12,h3qLkF1oCE,pool34
1,right,1,0.6171,ST,easy,13,h3qLkF1oCE,pool34
1,right,1,3.0669,ST,easy,14,h3qLkF1oCE,pool34
1,right,1,0.8341,ST,easy,15,h3qLkF1oCE,pool34
1,right,1,0.9282,ST,easy,16,h3qLkF1oCE,pool34
1,left,0,1.9868,ST,hard,1,h3qLkF1oCE,pool34
