task,level,id,scale,score
MR,hard,I64skoy66n,EF,60
MR,hard,I64skoy66n,FR,55
MR,medium,I64skoy66n,ME,65
MR,medium,I64skoy66n,PH,16
MR,medium,I64skoy66n,TI,26
MR,medium,I64skoy66n,PE,30
MR,medium,I64skoy66n,EF,70
MR,medium,I64skoy66n,FR,41
MS,medium,I64skoy66n,ME,69
MS,medium,I64skoy66n,PH,5
MS,medium,I64skoy66n,TI,66
MS,medium,I64skoy66n,PE,26
MS,medium,I64skoy66n,EF,65
MS,medium,I64skoy66n,FR,25
ST,easy,I64skoy66n,ME,39
ST,easy,I64skoy66n,PH,4
ST,easy,I64skoy66n,TI,41
ST,easy,I64skoy66n,PE,5
ST,easy,I64skoy66n,EF,45
ST,easy,I64skoy66n,FR,24
MR,easy,I64skoy66n,ME,35
MR,easy,I64skoy66n,PH,6
MR,easy,I64skoy66n,TI,30
MR,easy,I64skoy66n,PE,10
MR,easy,I64skoy66n,EF,40
MR,easy,I64skoy66n,FR,20
MS,easy,I64skoy66n,ME,14
MS,easy,I64skoy66n,PH,5
MS,easy,I64skoy66n,TI,20
MS,easy,I64skoy66n,PE,0
MS,easy,I64skoy66n,EF,26
MS,easy,I64skoy66n,FR,15
MS,hard,I64skoy66n,ME,89
MS,hard,I64skoy66n,PH,6
MS,hard,I64skoy66n,TI,75
MS,hard,I64skoy66n,PE,61
MS,hard,I64skoy66n,EF,80
MS,hard,I64skoy66n,FR,69
ST,hard,I64skoy66n,ME,54
ST,hard,I64skoy66n,PH,5
ST,hard,I64skoy66n,TI,90
ST,hard,I64skoy66n,PE,90
ST,hard,I64skoy66n,EF,90
ST,hard,I64skoy66n,FR,95
ST,medium,I64skoy66n,ME,55
ST,medium,I64skoy66n,PH,6
ST,medium,I64skoy66n,TI,70
ST,medium,I64skoy66n,PE,74
ST,medium,I64skoy66n,EF,64
ST,medium,I64skoy66n,FR,89
ST,easy,l8OD3O4E3f,ME,25
ST,easy,l8OD3O4E3f,PH,0
ST,easy,l8OD3O4E3f,TI,60
ST,easy,l8OD3O4E3f,PE,5
ST,easy,l8OD3O4E3f,EF,50
ST,easy,l8OD3O4E3f,FR,0
ST,hard,l8OD3O4E3f,ME,85
ST,hard,l8OD3O4E3f,PH,30
ST,hard,l8OD3O4E3f,TI,100
ST,hard,l8OD3O4E3f,PE,100
ST,hard,l8OD3O4E3f,EF,75
ST,hard,l8OD3O4E3f,FR,10
MR,hard,l8OD3O4E3f,ME,100
MR,hard,l8OD3O4E3f,PH,0
MR,hard,l8OD3O4E3f,TI,0
MR,hard,l8OD3O4E3f,PE,100
MR,hard,l8OD3O4E3f,EF,80
MR,hard,l8OD3O4E3f,FR,30
ST,medium,l8OD3O4E3f,ME,50
ST,medium,l8OD3O4E3f,PH,0
ST,medium,l8OD3O4E3f,TI,60
ST,medium,l8OD3O4E3f,PE,70
ST,medium,l8OD3O4E3f,EF,50
ST,medium,l8OD3O4E3f,FR,0
MS,easy,l8OD3O4E3f,ME,5
MS,easy,l8OD3O4E3f,PH,5
MS,easy,l8OD3O4E3f,TI,0
MS,easy,l8OD3O4E3f,PE,0
MS,easy,l8OD3O4E3f,EF,5
MS,easy,l8OD3O4E3f,FR,0
MS,medium,l8OD3O4E3f,ME,80
MS,medium,l8OD3O4E3f,PH,20
MS,medium,l8OD3O4E3f,TI,75
MS,medium,l8OD3O4E3f,PE,45
MS,medium,l8OD3O4E3f,EF,50
MS,medium,l8OD3O4E3f,FR,20
MS,hard,l8OD3O4E3f,ME,91
MS,hard,l8OD3O4E3f,PH,30
MS,hard,l8OD3O4E3f,TI,95
MS,hard,l8OD3O4E3f,PE,100
MS,hard,l8OD3O4E3f,EF,95
MS,hard,l8OD3O4E3f,FR,0
MR,medium,l8OD3O4E3f,ME,60
MR,medium,l8OD3O4E3f,PH,0
MR,medium,l8OD3O4E3f,TI,0
MR,medium,l8OD3O4E3f,PE,75
MR,medium,l8OD3O4E3f,EF,85
MR,medium,l8OD3O4E3f,FR,20
MR,easy,l8OD3O4E3f,ME,20
MR,easy,l8OD3O4E3f,PH,0
MR,easy,l8OD3O4E3f,TI,0
MR,easy,l8OD3O4E3f,PE,50
MR,easy,l8OD3O4E3f,EF,25
MR,easy,l8OD3O4E3f,FR,0
MR,easy,s04AljyS4e,ME,58
MR,easy,s04AljyS4e,PH,19
MR,easy,s04AljyS4e,TI,2
MR,easy,s04AljyS4e,PE,50
MR,easy,s04AljyS4e,EF,61
MR,easy,s04AljyS4e,FR,59
MR,hard,s04AljyS4e,ME,70
MR,hard,s04AljyS4e,PH,30
MR,hard,s04AljyS4e,TI,14
MR,hard,s04AljyS4e,PE,50
MR,hard,s04AljyS4e,EF,65
MR,hard,s04AljyS4e,FR,55
MS,medium,s04AljyS4e,ME,70
MS,medium,s04AljyS4e,PH,35
MS,medium,s04AljyS4e,TI,69
MS,medium,s04AljyS4e,PE,44
MS,medium,s04AljyS4e,EF,70
MS,medium,s04AljyS4e,FR,50
ST,easy,s04AljyS4e,ME,14
ST,easy,s04AljyS4e,PH,13
ST,easy,s04AljyS4e,TI,54
ST,easy,s04AljyS4e,PE,1
ST,easy,s04AljyS4e,EF,4
ST,easy,s04AljyS4e,FR,4
ST,hard,s04AljyS4e,ME,16
ST,hard,s04AljyS4e,PH,16
ST,hard,s04AljyS4e,TI,95
ST,hard,s04AljyS4e,PE,73
ST,hard,s04AljyS4e,EF,56
ST,hard,s04AljyS4e,FR,83
ST,medium,s04AljyS4e,ME,50
ST,medium,s04AljyS4e,PH,34
ST,medium,s04AljyS4e,TI,67
ST,medium,s04AljyS4e,PE,44
ST,medium,s04AljyS4e,EF,61
ST,medium,s04AljyS4e,FR,50
MS,easy,s04AljyS4e,ME,35
MS,easy,s04AljyS4e,PH,33
MS,easy,s04AljyS4e,TI,30
MS,easy,s04AljyS4e,PE,29
MS,easy,s04AljyS4e,EF,32
MS,easy,s04AljyS4e,FR,23
MR,medium,s04AljyS4e,ME,30
MR,medium,s04AljyS4e,PH,16
MR,medium,s04AljyS4e,TI,0
MR,medium,s04AljyS4e,PE,35
MR,medium,s04AljyS4e,EF,21
MR,medium,s04AljyS4e,FR,10
MS,hard,s04AljyS4e,ME,59
MS,hard,s04AljyS4e,PH,64
MS,hard,s04AljyS4e,TI,90
MS,hard,s04AljyS4e,PE,90
MS,hard,s04AljyS4e,EF,65
MS,hard,s04AljyS4e,FR,67
MS,medium,vsfwWZKL1V,ME,15
MS,medium,vsfwWZKL1V,PH,5
MS,medium,vsfwWZKL1V,TI,0
MS,medium,vsfwWZKL1V,PE,0
MS,medium,vsfwWZKL1V,EF,1
MS,medium,vsfwWZKL1V,FR,1
ST,medium,vsfwWZKL1V,ME,63
ST,medium,vsfwWZKL1V,PH,30
ST,medium,vsfwWZKL1V,TI,98
ST,medium,vsfwWZKL1V,PE,66
ST,medium,vsfwWZKL1V,EF,69
ST,medium,vsfwWZKL1V,FR,50
MR,medium,vsfwWZKL1V,ME,11
MR,medium,vsfwWZKL1V,PH,0
MR,medium,vsfwWZKL1V,TI,0
MR,medium,vsfwWZKL1V,PE,1
MR,medium,vsfwWZKL1V,EF,0
MR,medium,vsfwWZKL1V,FR,0
ST,easy,vsfwWZKL1V,ME,1
ST,easy,vsfwWZKL1V,PH,0
ST,easy,vsfwWZKL1V,TI,1
ST,easy,vsfwWZKL1V,PE,0
ST,easy,vsfwWZKL1V,EF,4
ST,easy,vsfwWZKL1V,FR,2
MS,hard,vsfwWZKL1V,ME,25
MS,hard,vsfwWZKL1V,PH,20
MS,hard,vsfwWZKL1V,TI,36
MS,hard,vsfwWZKL1V,PE,79
MS,hard,vsfwWZKL1V,EF,17
MS,hard,vsfwWZKL1V,FR,41
MS,easy,vsfwWZKL1V,ME,0
MS,easy,vsfwWZKL1V,PH,3
MS,easy,vsfwWZKL1V,TI,2
MS,easy,vsfwWZKL1V,PE,0
MS,easy,vsfwWZKL1V,EF,1
MS,easy,vsfwWZKL1V,FR,11
ST,hard,vsfwWZKL1V,ME,57
ST,hard,vsfwWZKL1V,PH,26
ST,hard,vsfwWZKL1V,TI,99
ST,hard,vsfwWZKL1V,PE,99
ST,hard,vsfwWZKL1V,EF,67
ST,hard,vsfwWZKL1V,FR,89
MR,easy,vsfwWZKL1V,ME,0
MR,easy,vsfwWZKL1V,PH,2
MR,easy,vsfwWZKL1V,TI,2
MR,easy,vsfwWZKL1V,PE,0
MR,easy,vsfwWZKL1V,EF,1
MR,easy,vsfwWZKL1V,FR,0
MR,hard,vsfwWZKL1V,ME,56
MR,hard,vsfwWZKL1V,PH,16
MR,hard,vsfwWZKL1V,TI,0
MR,hard,vsfwWZKL1V,PE,41
MR,hard,vsfwWZKL1V,EF,43
MR,hard,vsfwWZKL1V,FR,36
MR,medium,FDaGWmAPTr,ME,76
MR,medium,FDaGWmAPTr,PH,1
MR,medium,FDaGWmAPTr,TI,9
MR,medium,FDaGWmAPTr,PE,16
MR,medium,FDaGWmAPTr,EF,55
MR,medium,FDaGWmAPTr,FR,55
ST,medium,FDaGWmAPTr,ME,56
ST,medium,FDaGWmAPTr,PH,0
ST,medium,FDaGWmAPTr,TI,81
ST,medium,FDaGWmAPTr,PE,40
ST,medium,FDaGWmAPTr,EF,70
ST,medium,FDaGWmAPTr,FR,70
ST,hard,FDaGWmAPTr,ME,46
ST,hard,FDaGWmAPTr,PH,0
ST,hard,FDaGWmAPTr,TI,99
ST,hard,FDaGWmAPTr,PE,91
ST,hard,FDaGWmAPTr,EF,55
ST,hard,FDaGWmAPTr,FR,95
MR,hard,FDaGWmAPTr,ME,92
MR,hard,FDaGWmAPTr,PH,0
MR,hard,FDaGWmAPTr,TI,0
MR,hard,FDaGWmAPTr,PE,22
MR,hard,FDaGWmAPTr,EF,88
MR,hard,FDaGWmAPTr,FR,47
MS,hard,FDaGWmAPTr,ME,78
MS,hard,FDaGWmAPTr,PH,0
MS,hard,FDaGWmAPTr,TI,93
MS,hard,FDaGWmAPTr,PE,93
MS,hard,FDaGWmAPTr,EF,84
MS,hard,FDaGWmAPTr,FR,84
MS,medium,FDaGWmAPTr,ME,70
MS,medium,FDaGWmAPTr,PH,0
MS,medium,FDaGWmAPTr,TI,90
MS,medium,FDaGWmAPTr,PE,95
MS,medium,FDaGWmAPTr,EF,57
MS,medium,FDaGWmAPTr,FR,92
MS,easy,FDaGWmAPTr,ME,52
MS,easy,FDaGWmAPTr,PH,1
MS,easy,FDaGWmAPTr,TI,18
MS,easy,FDaGWmAPTr,PE,0
MS,easy,FDaGWmAPTr,EF,53
MS,easy,FDaGWmAPTr,FR,95
ST,easy,FDaGWmAPTr,ME,40
ST,easy,FDaGWmAPTr,PH,0
ST,easy,FDaGWmAPTr,TI,4
ST,easy,FDaGWmAPTr,PE,0
ST,easy,FDaGWmAPTr,EF,31
ST,easy,FDaGWmAPTr,FR,7
MR,easy,FDaGWmAPTr,ME,54
MR,easy,FDaGWmAPTr,PH,0
MR,easy,FDaGWmAPTr,TI,4
MR,easy,FDaGWmAPTr,PE,16
MR,easy,FDaGWmAPTr,EF,52
MR,easy,FDaGWmAPTr,FR,53
ST,medium,XfAdJiOyxj,ME,67
ST,medium,XfAdJiOyxj,PH,0
ST,medium,XfAdJiOyxj,TI,99
ST,medium,XfAdJiOyxj,PE,40
ST,medium,XfAdJiOyxj,EF,80
ST,medium,XfAdJiOyxj,FR,65
ST,easy,XfAdJiOyxj,ME,5
ST,easy,XfAdJiOyxj,PH,0
ST,easy,XfAdJiOyxj,TI,0
ST,easy,XfAdJiOyxj,PE,4
ST,easy,XfAdJiOyxj,EF,15
ST,easy,XfAdJiOyxj,FR,5
MR,easy,XfAdJiOyxj,ME,36
MR,easy,XfAdJiOyxj,PH,0
MR,easy,XfAdJiOyxj,TI,0
MR,easy,XfAdJiOyxj,PE,23
MR,easy,XfAdJiOyxj,EF,37
MR,easy,XfAdJiOyxj,FR,22
MR,hard,XfAdJiOyxj,ME,95
MR,hard,XfAdJiOyxj,PH,0
MR,hard,XfAdJiOyxj,TI,3
MR,hard,XfAdJiOyxj,PE,62
MR,hard,XfAdJiOyxj,EF,92
MR,hard,XfAdJiOyxj,FR,64
ST,hard,XfAdJiOyxj,ME,94
ST,hard,XfAdJiOyxj,PH,0
ST,hard,XfAdJiOyxj,TI,99
ST,hard,XfAdJiOyxj,PE,83
ST,hard,XfAdJiOyxj,EF,99
ST,hard,XfAdJiOyxj,FR,94
MS,easy,XfAdJiOyxj,ME,23
MS,easy,XfAdJiOyxj,PH,0
MS,easy,XfAdJiOyxj,TI,5
MS,easy,XfAdJiOyxj,PE,0
MS,easy,XfAdJiOyxj,EF,23
MS,easy,XfAdJiOyxj,FR,15
MR,medium,XfAdJiOyxj,ME,5
MR,medium,XfAdJiOyxj,PH,0
MR,medium,XfAdJiOyxj,TI,0
MR,medium,XfAdJiOyxj,PE,5
MR,medium,XfAdJiOyxj,EF,10
MR,medium,XfAdJiOyxj,FR,5
MS,hard,XfAdJiOyxj,ME,93
MS,hard,XfAdJiOyxj,PH,0
MS,hard,XfAdJiOyxj,TI,92
MS,hard,XfAdJiOyxj,PE,80
MS,hard,XfAdJiOyxj,EF,85
MS,hard,XfAdJiOyxj,FR,100
MS,medium,XfAdJiOyxj,ME,77
MS,medium,XfAdJiOyxj,PH,0
MS,medium,XfAdJiOyxj,TI,83
MS,medium,XfAdJiOyxj,PE,18
MS,medium,XfAdJiOyxj,EF,63
MS,medium,XfAdJiOyxj,FR,55
MR,easy,cQX3GOCp9n,ME,50
MR,easy,cQX3GOCp9n,PH,50
MR,easy,cQX3GOCp9n,TI,5
MR,easy,cQX3GOCp9n,PE,50
MR,easy,cQX3GOCp9n,EF,75
MR,easy,cQX3GOCp9n,FR,50
ST,easy,cQX3GOCp9n,ME,10
ST,easy,cQX3GOCp9n,PH,25
ST,easy,cQX3GOCp9n,TI,50
ST,easy,cQX3GOCp9n,PE,15
ST,easy,cQX3GOCp9n,EF,50
ST,easy,cQX3GOCp9n,FR,85
MR,hard,cQX3GOCp9n,ME,70
MR,hard,cQX3GOCp9n,PH,75
MR,hard,cQX3GOCp9n,TI,5
MR,hard,cQX3GOCp9n,PE,65
MR,hard,cQX3GOCp9n,EF,75
MR,hard,cQX3GOCp9n,FR,90
ST,medium,cQX3GOCp9n,ME,25
ST,medium,cQX3GOCp9n,PH,15
ST,medium,cQX3GOCp9n,TI,95
ST,medium,cQX3GOCp9n,PE,65
ST,medium,cQX3GOCp9n,EF,90
ST,medium,cQX3GOCp9n,FR,95
MS,easy,cQX3GOCp9n,ME,10
MS,easy,cQX3GOCp9n,PH,20
MS,easy,cQX3GOCp9n,TI,5
MS,easy,cQX3GOCp9n,PE,5
MS,easy,cQX3GOCp9n,EF,55
MS,easy,cQX3GOCp9n,FR,70
MS,medium,cQX3GOCp9n,ME,15
MS,medium,cQX3GOCp9n,PH,30
MS,medium,cQX3GOCp9n,TI,50
MS,medium,cQX3GOCp9n,PE,65
MS,medium,cQX3GOCp9n,EF,75
MS,medium,cQX3GOCp9n,FR,85
MR,medium,cQX3GOCp9n,ME,50
MR,medium,cQX3GOCp9n,PH,50
MR,medium,cQX3GOCp9n,TI,15
MR,medium,cQX3GOCp9n,PE,65
MR,medium,cQX3GOCp9n,EF,75
MR,medium,cQX3GOCp9n,FR,65
ST,hard,cQX3GOCp9n,ME,50
ST,hard,cQX3GOCp9n,PH,50
ST,hard,cQX3GOCp9n,TI,100
ST,hard,cQX3GOCp9n,PE,75
ST,hard,cQX3GOCp9n,EF,80
ST,hard,cQX3GOCp9n,FR,100
MS,hard,cQX3GOCp9n,ME,50
MS,hard,cQX3GOCp9n,PH,75
MS,hard,cQX3GOCp9n,TI,75
MS,hard,cQX3GOCp9n,PE,80
MS,hard,cQX3GOCp9n,EF,85
MS,hard,cQX3GOCp9n,FR,95
ST,medium,Hxjg3OTYhu,ME,15
ST,medium,Hxjg3OTYhu,PH,11
ST,medium,Hxjg3OTYhu,TI,50
ST,medium,Hxjg3OTYhu,PE,65
ST,medium,Hxjg3OTYhu,EF,30
ST,medium,Hxjg3OTYhu,FR,55
MR,easy,Hxjg3OTYhu,ME,50
MR,easy,Hxjg3OTYhu,PH,8
MR,easy,Hxjg3OTYhu,TI,30
MR,easy,Hxjg3OTYhu,PE,50
MR,easy,Hxjg3OTYhu,EF,50
MR,easy,Hxjg3OTYhu,FR,50
MS,easy,Hxjg3OTYhu,ME,49
MS,easy,Hxjg3OTYhu,PH,8
MS,easy,Hxjg3OTYhu,TI,75
MS,easy,Hxjg3OTYhu,PE,6
MS,easy,Hxjg3OTYhu,EF,50
MS,easy,Hxjg3OTYhu,FR,10
ST,hard,Hxjg3OTYhu,ME,25
ST,hard,Hxjg3OTYhu,PH,13
ST,hard,Hxjg3OTYhu,TI,99
ST,hard,Hxjg3OTYhu,PE,89
ST,hard,Hxjg3OTYhu,EF,19
ST,hard,Hxjg3OTYhu,FR,80
MR,hard,Hxjg3OTYhu,ME,86
MR,hard,Hxjg3OTYhu,PH,5
MR,hard,Hxjg3OTYhu,TI,18
MR,hard,Hxjg3OTYhu,PE,30
MR,hard,Hxjg3OTYhu,EF,65
MR,hard,Hxjg3OTYhu,FR,50
MS,hard,Hxjg3OTYhu,ME,90
MS,hard,Hxjg3OTYhu,PH,6
MS,hard,Hxjg3OTYhu,TI,100
MS,hard,Hxjg3OTYhu,PE,91
MS,hard,Hxjg3OTYhu,EF,85
MS,hard,Hxjg3OTYhu,FR,65
MR,medium,Hxjg3OTYhu,ME,79
MR,medium,Hxjg3OTYhu,PH,6
MR,medium,Hxjg3OTYhu,TI,13
MR,medium,Hxjg3OTYhu,PE,13
MR,medium,Hxjg3OTYhu,EF,60
MR,medium,Hxjg3OTYhu,FR,15
MS,medium,Hxjg3OTYhu,ME,85
MS,medium,Hxjg3OTYhu,PH,9
MS,medium,Hxjg3OTYhu,TI,91
MS,medium,Hxjg3OTYhu,PE,36
MS,medium,Hxjg3OTYhu,EF,80
MS,medium,Hxjg3OTYhu,FR,60
ST,easy,Hxjg3OTYhu,ME,50
ST,easy,Hxjg3OTYhu,PH,5
ST,easy,Hxjg3OTYhu,TI,50
ST,easy,Hxjg3OTYhu,PE,1
ST,easy,Hxjg3OTYhu,EF,24
ST,easy,Hxjg3OTYhu,FR,21
ST,medium,TFDf2hLPou,ME,75
ST,medium,TFDf2hLPou,PH,60
ST,medium,TFDf2hLPou,TI,85
ST,medium,TFDf2hLPou,PE,70
ST,medium,TFDf2hLPou,EF,65
ST,medium,TFDf2hLPou,FR,85
MR,medium,TFDf2hLPou,ME,71
MR,medium,TFDf2hLPou,PH,71
MR,medium,TFDf2hLPou,TI,45
MR,medium,TFDf2hLPou,PE,65
MR,medium,TFDf2hLPou,EF,70
MR,medium,TFDf2hLPou,FR,50
ST,hard,TFDf2hLPou,ME,79
ST,hard,TFDf2hLPou,PH,81
ST,hard,TFDf2hLPou,TI,96
ST,hard,TFDf2hLPou,PE,80
ST,hard,TFDf2hLPou,EF,80
ST,hard,TFDf2hLPou,FR,95
MR,easy,TFDf2hLPou,ME,40
MR,easy,TFDf2hLPou,PH,35
MR,easy,TFDf2hLPou,TI,23
MR,easy,TFDf2hLPou,PE,36
MR,easy,TFDf2hLPou,EF,45
MR,easy,TFDf2hLPou,FR,29
MS,hard,TFDf2hLPou,ME,80
MS,hard,TFDf2hLPou,PH,66
MS,hard,TFDf2hLPou,TI,86
MS,hard,TFDf2hLPou,PE,81
MS,hard,TFDf2hLPou,EF,81
MS,hard,TFDf2hLPou,FR,90
ST,easy,TFDf2hLPou,ME,30
ST,easy,TFDf2hLPou,PH,24
ST,easy,TFDf2hLPou,TI,35
ST,easy,TFDf2hLPou,PE,29
ST,easy,TFDf2hLPou,EF,55
ST,easy,TFDf2hLPou,FR,50
MS,easy,TFDf2hLPou,ME,35
MS,easy,TFDf2hLPou,PH,36
MS,easy,TFDf2hLPou,TI,45
MS,easy,TFDf2hLPou,PE,33
MS,easy,TFDf2hLPou,EF,57
MS,easy,TFDf2hLPou,FR,35
MS,medium,TFDf2hLPou,ME,76
MS,medium,TFDf2hLPou,PH,53
MS,medium,TFDf2hLPou,TI,47
MS,medium,TFDf2hLPou,PE,35
MS,medium,TFDf2hLPou,EF,69
MS,medium,TFDf2hLPou,FR,69
MR,hard,TFDf2hLPou,ME,61
MR,hard,TFDf2hLPou,PH,53
MR,hard,TFDf2hLPou,TI,43
MR,hard,TFDf2hLPou,PE,56
MR,hard,TFDf2hLPou,EF,58
MR,hard,TFDf2hLPou,FR,43
ST,easy,ExbVOsMHAA,ME,25
ST,easy,ExbVOsMHAA,PH,15
ST,easy,ExbVOsMHAA,TI,30
ST,easy,ExbVOsMHAA,PE,30
ST,easy,ExbVOsMHAA,EF,25
ST,easy,ExbVOsMHAA,FR,15
ST,hard,ExbVOsMHAA,ME,65
ST,hard,ExbVOsMHAA,PH,25
ST,hard,ExbVOsMHAA,TI,90
ST,hard,ExbVOsMHAA,PE,60
ST,hard,ExbVOsMHAA,EF,35
ST,hard,ExbVOsMHAA,FR,40
MS,medium,ExbVOsMHAA,ME,65
MS,medium,ExbVOsMHAA,PH,35
MS,medium,ExbVOsMHAA,TI,65
MS,medium,ExbVOsMHAA,PE,65
MS,medium,ExbVOsMHAA,EF,55
MS,medium,ExbVOsMHAA,FR,30
MS,hard,ExbVOsMHAA,ME,75
MS,hard,ExbVOsMHAA,PH,40
MS,hard,ExbVOsMHAA,TI,89
MS,hard,ExbVOsMHAA,PE,70
MS,hard,ExbVOsMHAA,EF,55
MS,hard,ExbVOsMHAA,FR,40
MR,easy,ExbVOsMHAA,ME,20
MR,easy,ExbVOsMHAA,PH,15
MR,easy,ExbVOsMHAA,TI,0
MR,easy,ExbVOsMHAA,PE,30
MR,easy,ExbVOsMHAA,EF,20
MR,easy,ExbVOsMHAA,FR,20
MR,hard,ExbVOsMHAA,ME,35
MR,hard,ExbVOsMHAA,PH,20
MR,hard,ExbVOsMHAA,TI,9
MR,hard,ExbVOsMHAA,PE,50
MR,hard,ExbVOsMHAA,EF,21
MR,hard,ExbVOsMHAA,FR,20
MR,medium,ExbVOsMHAA,ME,28
MR,medium,ExbVOsMHAA,PH,18
MR,medium,ExbVOsMHAA,TI,9
MR,medium,ExbVOsMHAA,PE,51
MR,medium,ExbVOsMHAA,EF,24
MR,medium,ExbVOsMHAA,FR,24
ST,medium,ExbVOsMHAA,ME,21
ST,medium,ExbVOsMHAA,PH,14
ST,medium,ExbVOsMHAA,TI,59
ST,medium,ExbVOsMHAA,PE,29
ST,medium,ExbVOsMHAA,EF,19
ST,medium,ExbVOsMHAA,FR,15
MS,easy,ExbVOsMHAA,ME,5
MS,easy,ExbVOsMHAA,PH,0
MS,easy,ExbVOsMHAA,TI,0
MS,easy,ExbVOsMHAA,PE,5
MS,easy,ExbVOsMHAA,EF,10
MS,easy,ExbVOsMHAA,FR,14
ST,hard,GJzcwSPe9Z,ME,95
ST,hard,GJzcwSPe9Z,PH,100
ST,hard,GJzcwSPe9Z,TI,65
ST,hard,GJzcwSPe9Z,PE,90
ST,hard,GJzcwSPe9Z,EF,85
ST,hard,GJzcwSPe9Z,FR,99
MR,medium,GJzcwSPe9Z,ME,80
MR,medium,GJzcwSPe9Z,PH,61
MR,medium,GJzcwSPe9Z,TI,30
MR,medium,GJzcwSPe9Z,PE,70
MR,medium,GJzcwSPe9Z,EF,75
MR,medium,GJzcwSPe9Z,FR,60
MR,hard,GJzcwSPe9Z,ME,65
MR,hard,GJzcwSPe9Z,PH,70
MR,hard,GJzcwSPe9Z,TI,46
MR,hard,GJzcwSPe9Z,PE,50
MR,hard,GJzcwSPe9Z,EF,55
MR,hard,GJzcwSPe9Z,FR,40
ST,easy,GJzcwSPe9Z,ME,35
ST,easy,GJzcwSPe9Z,PH,36
ST,easy,GJzcwSPe9Z,TI,30
ST,easy,GJzcwSPe9Z,PE,0
ST,easy,GJzcwSPe9Z,EF,29
ST,easy,GJzcwSPe9Z,FR,24
ST,medium,GJzcwSPe9Z,ME,60
ST,medium,GJzcwSPe9Z,PH,55
ST,medium,GJzcwSPe9Z,TI,70
ST,medium,GJzcwSPe9Z,PE,10
ST,medium,GJzcwSPe9Z,EF,66
ST,medium,GJzcwSPe9Z,FR,35
MS,hard,GJzcwSPe9Z,ME,94
MS,hard,GJzcwSPe9Z,PH,66
MS,hard,GJzcwSPe9Z,TI,80
MS,hard,GJzcwSPe9Z,PE,25
MS,hard,GJzcwSPe9Z,EF,75
MS,hard,GJzcwSPe9Z,FR,90
MR,easy,GJzcwSPe9Z,ME,55
MR,easy,GJzcwSPe9Z,PH,50
MR,easy,GJzcwSPe9Z,TI,30
MR,easy,GJzcwSPe9Z,PE,20
MR,easy,GJzcwSPe9Z,EF,60
MR,easy,GJzcwSPe9Z,FR,49
MS,medium,GJzcwSPe9Z,ME,75
MS,medium,GJzcwSPe9Z,PH,51
MS,medium,GJzcwSPe9Z,TI,56
MS,medium,GJzcwSPe9Z,PE,5
MS,medium,GJzcwSPe9Z,EF,70
MS,medium,GJzcwSPe9Z,FR,74
MS,easy,GJzcwSPe9Z,ME,25
MS,easy,GJzcwSPe9Z,PH,30
MS,easy,GJzcwSPe9Z,TI,35
MS,easy,GJzcwSPe9Z,PE,0
MS,easy,GJzcwSPe9Z,EF,25
MS,easy,GJzcwSPe9Z,FR,31
MS,medium,qJhGaTGZut,ME,66
MS,medium,qJhGaTGZut,PH,85
MS,medium,qJhGaTGZut,TI,91
MS,medium,qJhGaTGZut,PE,64
MS,medium,qJhGaTGZut,EF,78
MS,medium,qJhGaTGZut,FR,87
ST,medium,qJhGaTGZut,ME,61
ST,medium,qJhGaTGZut,PH,70
ST,medium,qJhGaTGZut,TI,84
ST,medium,qJhGaTGZut,PE,17
ST,medium,qJhGaTGZut,EF,66
ST,medium,qJhGaTGZut,FR,71
MR,easy,qJhGaTGZut,ME,80
MR,easy,qJhGaTGZut,PH,72
MR,easy,qJhGaTGZut,TI,61
MR,easy,qJhGaTGZut,PE,45
MR,easy,qJhGaTGZut,EF,72
MR,easy,qJhGaTGZut,FR,60
MR,medium,qJhGaTGZut,ME,66
MR,medium,qJhGaTGZut,PH,60
MR,medium,qJhGaTGZut,TI,56
MR,medium,qJhGaTGZut,PE,30
MR,medium,qJhGaTGZut,EF,64
MR,medium,qJhGaTGZut,FR,69
MR,hard,qJhGaTGZut,ME,78
MR,hard,qJhGaTGZut,PH,74
MR,hard,qJhGaTGZut,TI,69
MR,hard,qJhGaTGZut,PE,35
MR,hard,qJhGaTGZut,EF,73
MR,hard,qJhGaTGZut,FR,86
MS,easy,qJhGaTGZut,ME,64
MS,easy,qJhGaTGZut,PH,79
MS,easy,qJhGaTGZut,TI,41
MS,easy,qJhGaTGZut,PE,8
MS,easy,qJhGaTGZut,EF,66
MS,easy,qJhGaTGZut,FR,95
ST,easy,qJhGaTGZut,ME,27
ST,easy,qJhGaTGZut,PH,28
ST,easy,qJhGaTGZut,TI,35
ST,easy,qJhGaTGZut,PE,13
ST,easy,qJhGaTGZut,EF,57
ST,easy,qJhGaTGZut,FR,74
ST,hard,qJhGaTGZut,ME,66
ST,hard,qJhGaTGZut,PH,74
ST,hard,qJhGaTGZut,TI,99
ST,hard,qJhGaTGZut,PE,66
ST,hard,qJhGaTGZut,EF,81
ST,hard,qJhGaTGZut,FR,97
MS,hard,qJhGaTGZut,ME,73
MS,hard,qJhGaTGZut,PH,80
MS,hard,qJhGaTGZut,TI,84
MS,hard,qJhGaTGZut,PE,49
MS,hard,qJhGaTGZut,EF,79
MS,hard,qJhGaTGZut,FR,98
ST,medium,dBrkfcNWsa,ME,60
ST,medium,dBrkfcNWsa,PH,10
ST,medium,dBrkfcNWsa,TI,100
